"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.736633807308244,0.00294060371632421,0.11,0.02,0.0179012247586542,6e-04,0.004,0.013,0.036,0.016,0.000546506684361466,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.00038,1.3e-06,1.00444791530604e-07,6.5e-06,6.2e-05,6.04819014107128e-05,3.1e-06,7.5e-05,6.97387475091898e-07,5.9e-06,1.3e-05,8.3e-06,1.4e-06,0.000232612648404308,1.58039394162397e-05,1e-05,1.42945057006165e-06,7.41580800788985e-06,2.7e-06,2.7e-05,5.82264241840595e-06,1.3e-06,4.3e-06,1.12684304220459e-05,3.5e-05,8.1e-06,3.2e-06,8.1e-06,4.92945380478963e-05,4.58680734828402e-05,5.02017899680516e-07,6.95245249599946e-06,6.5e-06,9.2e-06,3.62299363897701e-06,6.8698689123741e-05,1.1187815431325e-06,1.9e-06,4.8e-06,1e-07,1.2e-06,1.3e-06,1e-05,1.25866177617001e-06,7.1e-05,8.3e-06,2.7e-05,0.000233913155077014,0.0408297336179998
0.736633807308244,0.00295519891479396,0.124576061997375,0.0289251287720742,0.0179012247586542,0.000577109552384006,0.0046765774072497,0.0116615930240354,0.0444274853688722,0.021164000308979,0.000557209222991454,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000371141143171094,1.40297322217491e-06,1.00444791530604e-07,2.21032979845445e-07,6.17905227638738e-05,6.04819014107128e-05,2.8556972678312e-06,6.93526479330435e-05,5.57209222991454e-07,1.15421910476801e-05,1.18406959885684e-05,7.68152714552505e-06,1.3233719046047e-06,0.000232612648404308,1.63182701018926e-05,1.00496663432387e-05,1.42945057006165e-06,7.53227467508091e-06,2.53729199755037e-06,2.70644479738706e-05,5.73129486505496e-06,1.23382042233822e-06,4.12134233001409e-06,1.18406959885684e-05,3.44275698491149e-05,5.54224173582571e-06,4.96513218344171e-06,8.01983274519843e-06,5.25368695963371e-05,4.58680734828402e-05,5.02017899680516e-07,7.47257368690325e-06,4.56618547275199e-07,8.90539740316699e-06,3.36315566734128e-06,7.2039192401038e-05,9.75116140235045e-07,1.81092997472223e-06,4.95518201874543e-06,2.08953458621795e-07,1.20396992824939e-06,1.31342173990843e-06,1.00496663432387e-05,1.25866177617001e-06,7.51237434568836e-05,8.00988258050216e-06,5.0944843244933e-05,0.000250744150346154,0.00436938170720413
0.736633773304237,0.00284527817193384,0.122739413554801,0.0300716468861283,0.0179012239323096,0.000559244330345617,0.00483697289228753,0.0117343196332168,0.0487621810845213,0.0218105288834791,0.00058867824246907,1.35395995767886e-07,4.69961463571141e-07,2.09369451430544e-06,0.000373123892684979,1.47169560617268e-06,8.43772147539001e-08,1.35395995767886e-07,6.18112154592524e-05,6.04818986187869e-05,2.67946713363839e-06,6.40678153887171e-05,5.10187810139861e-07,1.08905474856778e-05,1.12516034743922e-05,7.36240255247984e-06,1.22150735312332e-06,0.000232612637666596,1.34611091444594e-05,9.61507796032815e-06,1.42945050407629e-06,7.45168541925431e-06,2.42633548937668e-06,2.59999557090506e-05,6.47546066715977e-06,1.20973378827394e-06,3.92452161646047e-06,1.01066242927898e-05,3.23478694236754e-05,5.29810418222163e-06,4.65546376752623e-06,8.09432583394972e-06,4.98708584411714e-05,4.58680713655083e-05,1.33433734959656e-07,6.95245217506491e-06,7.16225195004035e-08,8.49462703882869e-06,3.20829642145643e-06,6.71093196414741e-05,8.36904234710195e-07,1.75328003215371e-06,4.02263465687198e-06,1.95244950418908e-07,1.09396040058836e-06,1.25780917807558e-06,7.94715627333245e-06,7.87847714504439e-07,6.77274317960666e-05,7.76957167018761e-06,4.89584071653444e-05,0.00022978074064376,0
0.741168301704341,0.0029559733521355,0.124368377156738,0.0284722516861212,0.0179012247586542,0.00060305810862965,0.00474537528102019,0.0115668522474867,0.0447844792146281,0.0212553267795696,0.000573399513123273,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000380618642331828,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.42602902638151e-05,9.39188857701913e-05,4.9430992510627e-06,6.42602902638151e-05,6.97387475091898e-07,6.92033895148778e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000197723970042508,1.77951573038257e-05,9.85943247366867e-06,1.58179176034006e-06,5.93171910127524e-06,2.44488692673427e-06,2.47154962553135e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,6.92033895148778e-06,3.06472153565887e-05,4.9430992510627e-06,1.97723970042508e-06,6.92033895148778e-06,4.9430992510627e-05,5.93171910127524e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,7.90895880170032e-06,3.62299363897701e-06,7.11806292153029e-05,1.97723970042508e-06,1.79048083005196e-06,1.58179176034006e-05,5.93171910127524e-07,1.17274926618124e-06,3.95447940085016e-06,1.2852058052763e-05,1.25866177617001e-06,7.01920093650903e-05,7.47448785464623e-06,5.43740917616897e-05,0.00023726876405101,3.33575193115498e-05
0.740026806728753,0.00289196771366161,0.126573107467793,0.0283254371954528,0.0179012247586542,0.000633855937240902,0.00386255961756175,0.010894398921328,0.0460535954401593,0.0206993579505232,0.000505103949988843,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000355553564796068,1.69358383231553e-06,1.00444791530604e-07,4.15967958814342e-07,5.74431943124567e-05,6.04819014107128e-05,3.22870368032084e-06,9.11167909783796e-05,1.06963189409402e-06,1.185658302699e-05,1.28355827291283e-05,8.65609514294606e-06,1.51531184996653e-06,0.000232612648404308,1.66882383476706e-05,1.1300462881123e-05,1.58463984310225e-06,6.73471933318458e-06,2.69388773327383e-06,2.08281099377753e-05,8.23022318511233e-06,1.41627185977264e-06,4.12134233001409e-06,1.1478734863472e-05,3.76748122697561e-05,7.78454322923983e-06,6.21266982925512e-06,8.87398312137262e-06,4.9916155057721e-05,4.58680734828402e-05,5.02017899680516e-07,5.447199460664e-06,4.56618547275199e-07,9.42860706645841e-06,3.5357276499219e-06,6.5366393527968e-05,1.09934389115219e-06,1.93127980878087e-06,4.76609610095041e-06,2.27791977445949e-07,1.28751987252058e-06,1.14886388624913e-06,1.37665586369508e-05,1.25866177617001e-06,6.93279931357236e-05,9.14139109489613e-06,5.447199460664e-05,0.000238686376367277,6.69851130498111e-05
0.741,0.0026,0.1215,0.0288,0.0179012247586542,6e-04,0.0045,0.0114,0.0051,0.0012,4e-04,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.0003372,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,4.94e-05,6.04819014107128e-05,2.4e-06,5.41e-05,6.97387475091898e-07,1.25e-05,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.49e-05,9.85943247366867e-06,2.7e-06,6.8e-06,2.44488692673427e-06,1.98e-05,5.82264241840595e-06,1.15971071241269e-06,2.9e-06,1.13e-05,3.01e-05,6e-06,6e-06,7.71472902726663e-06,4.71e-05,4.58680734828402e-05,5.02017899680516e-07,6e-06,4.56618547275199e-07,8e-06,3.62299363897701e-06,6.9e-05,3.3e-06,1.79048083005196e-06,4.3e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,9.9e-06,1.25866177617001e-06,6.82e-05,5.3e-06,4.62e-05,0.0002465,0.0635265659137559
0.735984862625889,0.00286172628305897,0.128236806636045,0.0276338517367551,0.0179012247586542,0.000481871435979003,0.0049170554691735,0.011309227579099,0.0478921202697499,0.0205532918611452,0.000619548989115861,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000314986573355254,1.3177708657385e-06,1.00444791530604e-07,2.21032979845445e-07,6.12665111459018e-05,0.000126860031104676,2.17333851737469e-06,4.63186625196143e-05,6.97387475091898e-07,1.24893208917007e-05,1.21942975635503e-05,8.08363919132123e-06,1.34727319855354e-06,0.000330426127528459,1.58039394162397e-05,1.02766459305726e-05,1.42945057006165e-06,7.38541731469859e-06,2.59620528772361e-06,2.60210575428661e-05,4.57286158633135e-06,1.26860031104676e-06,4.7498755832216e-06,9.33257128049129e-06,3.49307620530085e-05,6.47084499743232e-06,3.53044582686657e-06,8.02463452569114e-06,3.46160705029814e-05,4.58680734828402e-05,5.02017899680516e-07,6.64785899432257e-06,4.56618547275199e-07,9.04738206327923e-06,3.62299363897701e-06,7.06974235357765e-05,4.42534992225615e-07,1.80947641265585e-06,6.65769310526091e-06,1.63044709078959e-07,1.20959564541668e-06,1.05224987040313e-06,9.38174183518303e-06,1.25866177617001e-06,6.52788284087473e-05,8.23115085539643e-06,5.07440124418705e-05,0.000232085018144989,2.28670316015922e-09
0.740833022475395,0.00297523302198954,0.123968042582897,0.0288597603132985,0.0179012247586542,0.000595046604397907,0.00466119840111694,0.0113058854835602,0.0456202396705062,0.0211241544561257,0.00049587217033159,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000350602814856313,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.22815445936476e-05,6.04819014107128e-05,3.21826638388246e-06,6.31922872780148e-05,6.97387475091898e-07,1.185658302699e-05,1.04133155769634e-05,6.91245805442236e-06,1.26943275604887e-06,0.00032430039939686,1.58039394162397e-05,9.46124100992673e-06,1.42945057006165e-06,7.41580800788985e-06,2.43969107803142e-06,2.61820505935079e-05,5.82264241840595e-06,1.15042343516929e-06,4.12134233001409e-06,1.12684304220459e-05,3.10415978627575e-05,6.03601338518469e-06,6.21266982925512e-06,7.9537896121187e-06,4.92945380478963e-05,4.58680734828402e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,8.16205592365796e-06,3.62299363897701e-06,6.8698689123741e-05,1.1187815431325e-06,1.78513981319372e-06,4.94880425990927e-06,1.63044709078959e-07,1.13058854835602e-06,1.25951531264224e-06,1.05134261506463e-05,1.25866177617001e-06,6.4265033274974e-05,7.12072436596163e-06,5.07618048242676e-05,0.000203307589835952,9.21560536523147e-05
0.737696767507079,0.00292887035310036,0.125523015132872,0.0296871892933301,0.0179012247586542,0.000592747571460786,0.00473201842762812,0.0112572227857259,0.045975294828429,0.021318988284472,0.000597728643489868,2.13634540371605e-07,6.47539363780691e-07,2.0936946109532e-06,0.000367304251424524,1.22833236237168e-06,1.00444791530604e-07,2.21032979845445e-07,6.58497722244672e-05,6.04819014107128e-05,2.84917320063504e-06,7.45168375550703e-05,5.88463849515775e-07,1.308029514837e-05,1.14564656668891e-05,7.63399099177144e-06,1.32795380295332e-06,0.000232612648404308,1.60689383658193e-05,9.85953397436538e-06,1.42945057006165e-06,7.73361243235308e-06,2.72663882871962e-06,2.62701738813797e-05,6.43554506157425e-06,1.19246864376229e-06,4.25682415605368e-06,1.12684304220459e-05,3.76569045398617e-05,6.03601338518469e-06,4.55269983458116e-06,7.56824084098755e-06,5.1603906221292e-05,4.58680734828402e-05,1.62382948148081e-07,7.3351266700265e-06,4.56618547275199e-07,8.91910757527465e-06,3.62299363897701e-06,7.53636198000143e-05,1.17553299886341e-06,1.8898187278338e-06,5.03387139259051e-06,1.95955373624095e-07,1.20641564544372e-06,1.308029514837e-06,1.35186294869292e-05,6.63777658595499e-07,6.8868301874091e-05,8.02251461003985e-06,5.51902780822312e-05,0.00027864116930686,0.000174614420793362
0.73973871859593,0.00304136608441297,0.126560072544927,0.0295306835938163,0.0179012247586542,0.000588651500208963,0.00510164633514434,0.00863355533639812,0.0451299483493538,0.0215838883409953,0.000588651500208963,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.00038772512147097,1.37352016715425e-06,1.00444791530604e-07,2.21032979845445e-07,6.17102989385729e-05,6.04819014107128e-05,3.18852895946521e-06,7.61322606936925e-05,7.35814375261203e-07,1.22635729210201e-05,1.11843785039703e-05,7.16192658587571e-06,1.29503330045972e-06,0.000232612648404308,1.49125046719604e-05,8.97693537818668e-06,1.42945057006165e-06,7.50530662766427e-06,2.54101230923536e-06,2.75096467764322e-05,5.82264241840595e-06,1.17730300041793e-06,5.98462358545779e-06,1.14787042540748e-05,3.45342213455925e-05,3.04136608441297e-06,4.41488625156722e-06,8.24112100292548e-06,5.23899835185977e-05,4.58680734828402e-05,5.02017899680516e-07,7.26003516924387e-06,4.56618547275199e-07,7.35814375261203e-06,3.04136608441297e-06,7.50530662766427e-05,1.07919441704977e-06,1.79048083005196e-06,4.31677766819906e-06,1.63044709078959e-07,1.17274926618124e-06,1.27541158378609e-06,1.12824870873385e-05,1.07919441704977e-06,8.16263413623095e-05,7.55436091934835e-06,6.38686877726725e-05,0.000236932228834107,4.69015748461032e-09
0.682,0.00239,0.1014,0.0278,0.0179012247586542,0.00054,0.00553,0.0102,0.0232,0.0203,0.00054,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.0004115,1.32459753429116e-06,1.00444791530604e-07,2.3e-06,6.47e-05,6.04819014107128e-05,3.21826638388246e-06,5.58e-05,6.2e-06,1.07e-05,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.37e-05,9.85943247366867e-06,1.42945057006165e-06,3.2e-06,2.44488692673427e-06,2.74e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,1.12684304220459e-05,3.43876623768825e-05,3.6e-06,5.2e-06,7.71472902726663e-06,4.72e-05,5.77e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,8.61359090044439e-06,5.6e-06,6.28e-05,1.1187815431325e-06,1.79048083005196e-06,5.3e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.58e-05,1.25866177617001e-06,6.53e-05,7.47448785464623e-06,5.01e-05,0.0002347,0.106619490936456
0.7156,0.004,0.1341,0.0266,0.0179012247586542,0.00063,0.0043,0.0122,0.0453,0.0149,7e-04,5.7e-07,7.7e-06,2.0936946109532e-06,0.000365,1.32459753429116e-06,1e-07,3.8e-07,6.053e-05,6.04819014107128e-05,3.15e-06,8.693e-05,5.3e-07,4.473e-05,1.145e-05,7.48e-06,1.38e-06,0.000232612648404308,3.493e-05,9.6e-06,1.61e-06,7.6e-06,2.47e-06,2.65e-05,5.82264241840595e-06,1.15e-06,5.13e-06,1.571e-05,3.357e-05,4.84e-05,4.37e-06,7.47e-06,4.953e-05,0.00022,9.4e-07,8.51e-06,4.56618547275199e-07,8.92e-06,5.32e-06,7.403e-05,9.1e-07,1.76e-06,5.06e-06,2e-08,1.16e-06,1.3e-06,4.03e-05,6.89e-06,6.74e-05,7.83e-06,5.113e-05,0.00023517,0.0218913631384198
0.736894078583629,0.00244522855914398,0.124706656516343,0.0321792078383348,0.0179012247586542,0.000586854854194555,0.00489045711828796,0.0123239519380857,0.0453834420577122,0.0205399198968094,0.000586854854194555,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000392214660886694,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.40649882495722e-05,6.04819014107128e-05,3.03208341333853e-06,6.61189802392532e-05,6.65102168087162e-07,1.9072782761323e-05,1.1786001655074e-05,7.82473138926073e-06,1.33020433617432e-06,0.000232612648404308,1.58039394162397e-05,1.03677690907705e-05,1.42945057006165e-06,3.22770169807005e-06,2.30829575983192e-06,2.83646512860702e-05,5.82264241840595e-06,1.16392879415253e-06,4.12134233001409e-06,3.42331998280157e-05,3.57003369635021e-05,6.9444491079689e-06,1.43779439277666e-05,8.10837790212143e-06,5.02738991760002e-05,4.58680734828402e-05,5.02017899680516e-07,4.89045711828796e-06,4.56618547275199e-07,8.44092898616501e-06,3.62299363897701e-06,7.9616641885728e-05,1.03677690907705e-06,1.6236317632716e-06,2.25939118864904e-06,1.63044709078959e-07,1.16392879415253e-06,7.04225825033466e-07,8.50939538582104e-06,1.25866177617001e-06,6.62167893816189e-05,8.02034967399225e-06,6.77817356594711e-05,0.000173122181987394,5.19309428792525e-09
0.739519188474554,0.00296995658021909,0.124243183605832,0.0296995658021909,0.0179012247586542,0.000593991316043818,0.00514792473904643,0.0112858350048325,0.0449453429139823,0.0214826859302514,0.000593991316043818,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000365304659366948,1.45527872430735e-06,1.00444791530604e-07,2.21032979845445e-07,6.07851113418174e-05,6.04819014107128e-05,2.88085788281252e-06,6.81110042396912e-05,5.73201619982285e-07,1.18798263208764e-05,1.13848335575065e-05,7.46449087161732e-06,1.27708132949421e-06,0.000232612648404308,1.59387669805091e-05,9.49396120143369e-06,1.33648046109859e-06,7.10809608199102e-06,2.44526425104705e-06,2.66306106692979e-05,6.2072092526579e-06,1.17808277682024e-06,4.12134233001409e-06,1.12858350048325e-05,3.42534992251935e-05,5.63301764714888e-06,4.93012792316369e-06,7.92978406918497e-06,5.19742401538341e-05,4.58680734828402e-05,5.02017899680516e-07,7.26649376626938e-06,4.56618547275199e-07,8.86037046432029e-06,3.62299363897701e-06,7.11799593725842e-05,9.54346047777068e-07,1.72257481652707e-06,4.63313226514178e-06,1.63044709078959e-07,1.15828306628545e-06,1.27708132949421e-06,9.72165787258383e-06,1.25866177617001e-06,7.20709463466499e-05,7.77138638490662e-06,5.10832531797684e-05,0.000249476352738404,5.9301721360483e-05
0.751382661883256,0.00253261772710234,0.115607941055127,0.0282912411989028,0.0179012247586542,0.000571144207768937,0.00443478996787815,0.0107865282426179,0.0454905821227484,0.0209130588667377,0.000546506684361466,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000347631581444736,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.30543993433764e-05,6.04819014107128e-05,3.21826638388246e-06,6.31922872780148e-05,6.97387475091898e-07,1.185658302699e-05,1.24020448013296e-05,7.88647900551589e-06,1.29832367340369e-06,0.000232612648404308,1.58039394162397e-05,1.03727983922161e-05,1.42945057006165e-06,7.41580800788985e-06,2.53163265602996e-06,2.68530374332205e-05,5.82264241840595e-06,1.24709997763966e-06,4.12134233001409e-06,1.12684304220459e-05,3.62309140423275e-05,6.03601338518469e-06,6.21266982925512e-06,8.18988089581052e-06,4.92945380478963e-05,4.58680734828402e-05,5.02017899680516e-07,7.90618042696359e-06,4.56618547275199e-07,9.26360836471039e-06,3.62299363897701e-06,6.69257286578503e-05,1.1187815431325e-06,1.80268006246491e-06,5.09774279959339e-06,1.63044709078959e-07,1.20375685045471e-06,1.35644286667442e-06,1.05134261506463e-05,1.25866177617001e-06,7.38803304288898e-05,8.00468753420211e-06,5.07618048242676e-05,0.000249321488420693,1.05142068163033e-07
0.744746851848194,0.00299679012098277,0.123629955486088,0.0284843417439947,0.0179012247586542,0.000533092368056012,0.00428254165803809,0.0111761479759424,0.0423308967584365,0.0216599682011626,0.000570675874523782,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000475925876639244,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.09248420635442e-05,6.04819014107128e-05,4.99465020163796e-06,5.23201971617124e-05,6.58700402829877e-07,1.6813673946108e-05,1.15717638334978e-05,7.58593406862636e-06,1.45388827651639e-06,0.000232612648404308,1.65169620529414e-05,9.98930040327591e-06,1.42945057006165e-06,7.41580800788985e-06,2.47259910972176e-06,2.40336633464955e-05,5.82264241840595e-06,1.19673796910533e-06,3.95615857555482e-06,1.10772440115535e-05,3.2044884461994e-05,8.72332965909837e-06,7.40790693272639e-06,7.95187873686518e-06,4.89574623724909e-05,4.58680734828402e-05,5.02017899680516e-07,9.35631503118714e-06,4.56618547275199e-07,8.74311045197614e-06,3.62299363897701e-06,6.39908649595992e-05,1.1187815431325e-06,1.83961373763299e-06,5.38037566275455e-06,1.72092898036634e-07,1.1472859869109e-06,1.47366906939417e-06,1.05134261506463e-05,1.25866177617001e-06,6.98261988585425e-05,7.84308437603742e-06,5.37048526631566e-05,0.000239149785892289,4.1797304543012e-05
0.7434,0.003,0.1179,0.0321,0.0179012247586542,6e-04,0.005,0.0108,0.046,0.0203,5e-04,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000392,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.2e-05,6.04819014107128e-05,3.21826638388246e-06,6.5e-05,6.97387475091898e-07,1.3e-05,1.11e-05,7e-06,1.25e-06,0.000232612648404308,1.58039394162397e-05,9.5e-06,1.42945057006165e-06,7.41580800788985e-06,2.44488692673427e-06,2.75e-05,6e-06,1.15971071241269e-06,4.12134233001409e-06,1.3e-05,3.4e-05,6.03601338518469e-06,6.21266982925512e-06,7.5e-06,6.1e-05,4.58680734828402e-05,5.02017899680516e-07,6.5e-06,4.56618547275199e-07,9e-06,3.62299363897701e-06,7.8e-05,1.1187815431325e-06,1.79048083005196e-06,4.76609610095041e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.05134261506463e-05,1.25866177617001e-06,7.1e-05,7.5e-06,5.3e-05,0.000245,0.000899314899000858
0.724131609696573,0.00292775583435272,0.122087418292508,0.0283992315932214,0.0212750257296298,0.000585551166870544,0.0202015152570338,0.0115158396151207,0.0460633584604828,0.0208846582850494,0.000390367444580363,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.00035523437456813,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.05069539099562e-05,6.04819014107128e-05,5.85551166870544e-06,6.63624655786616e-05,6.97387475091898e-07,9.75918611450906e-06,1.073510472596e-05,7.12420586359162e-06,1.26869419488618e-06,0.000232612648404308,1.75665350061163e-05,9.3688186699287e-06,1.42945057006165e-06,4.87959305725453e-06,2.24461280633708e-06,3.02534769549781e-05,5.82264241840595e-06,1.073510472596e-06,3.90367444580363e-06,7.80734889160725e-05,2.92775583435272e-05,1.073510472596e-05,3.90367444580363e-06,7.61216516931707e-06,3.61089886236835e-05,4.58680734828402e-05,5.02017899680516e-07,5.85551166870544e-06,4.56618547275199e-07,8.3929000584778e-06,1.95183722290181e-06,5.75791980756035e-05,9.75918611450906e-07,1.79048083005196e-06,9.75918611450906e-07,1.63044709078959e-07,1.17274926618124e-06,1.95183722290181e-06,7.80734889160725e-06,3.90367444580363e-06,6.44106283557598e-05,7.22179772473671e-06,4.48922561267417e-05,0.000223485362022258,1.1748543249368e-08
0.739203171110263,0.00288840415711851,0.125114551204394,0.0284473069219988,0.0179012247586542,0.000595547248890413,0.00445667857919659,0.0112558430040288,0.0465122401383413,0.0215191072599069,0.000516140949038358,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.00034502037285718,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,5.4691089023103e-05,6.04819014107128e-05,3.87105711778769e-06,5.71725358934797e-05,6.97387475091898e-07,8.43691935928086e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.4392391848185e-05,9.85943247366867e-06,1.42945057006165e-06,7.3450827363151e-06,2.44488692673427e-06,2.50129844533974e-05,5.82264241840595e-06,1.15971071241269e-06,3.57328349334248e-06,1.09183662296576e-05,2.5906305326733e-05,2.878478369637e-06,4.56586224149317e-06,7.71472902726663e-06,5.05222582808701e-05,4.58680734828402e-05,5.02017899680516e-07,6.15398823853427e-06,4.56618547275199e-07,6.55101973779455e-06,3.07699411926714e-06,6.85871914972126e-05,1.1187815431325e-06,1.79048083005196e-06,4.76437799112331e-06,1.63044709078959e-07,1.17274926618124e-06,1.19109449778083e-06,8.63543510891099e-06,4.56586224149317e-06,6.73960969994318e-05,6.35250398816441e-06,4.73460062867879e-05,0.00024476991929396,0.000107446686477775
0.739322690667961,0.00285719056894601,0.12335181352829,0.0282763342512933,0.0216752387989008,0.000591142876333657,0.00472914301066926,0.0109361432121727,0.0452224300395248,0.0208870482971226,0.000591142876333657,7.68485739233755e-08,5.51733351244747e-07,2.37442388660686e-06,0.000387198583998546,1.48770957210637e-06,7.38928595417072e-08,1.6749048162787e-07,5.64541446898643e-05,6.04819014107128e-05,3.06409057566279e-06,7.46810500434854e-05,6.79814307783706e-07,1.211842896484e-05,9.79326698459426e-06,6.13803353259781e-06,1.24140004030068e-06,0.000232612648404308,1.51726671592305e-05,9.52725269024411e-06,1.30051432793405e-06,8.4533431315713e-06,2.12811435480117e-06,2.68970008731814e-05,5.87201923824766e-06,9.45828602133852e-07,4.73899539194149e-06,1.12317146503395e-05,3.01482866930165e-05,6.44345735203687e-06,4.79810967957485e-06,7.40899071671517e-06,5.53703827499192e-05,4.58680734828402e-05,5.02017899680516e-07,9.10360029553832e-06,4.56618547275199e-07,8.13806693086002e-06,3.33010487001294e-06,6.62080021493696e-05,1.06405717740058e-06,1.59608576610087e-06,4.58135729158585e-06,2.26604769261235e-07,9.65533364678307e-07,1.22169527775623e-06,1.1428762275784e-05,8.76861933228258e-07,6.36463830185904e-05,6.93607641564825e-06,4.56165252904139e-05,0.000248280008060136,3.29834792811567e-09
0.739015930668034,0.00286287229353099,0.122708629684794,0.0299120794806858,0.0202375455232363,0.000572574458706198,0.0046398275102054,0.0113527694398643,0.0455097974937168,0.0210273033973138,0.000493598671298446,2.13634540371605e-07,1.45456926363663e-06,3.94878937038757e-06,0.000360327030047866,1.34258838593177e-06,1.00444791530604e-07,2.36927362223254e-07,5.84420826817361e-05,4.34366830742633e-05,2.8924882138089e-06,7.29538836179104e-05,5.03470644724415e-07,1.20438075796821e-05,1.11553299713449e-05,7.10782086669763e-06,1.32284443907984e-06,0.000296159202779068,1.66836350898875e-05,9.22042317985498e-06,1.589387721581e-06,7.32500428206895e-06,2.52722519704805e-06,2.66543282501161e-05,6.21934325836043e-06,1.1747648376903e-06,3.79083779557207e-06,1.03655720972674e-05,3.34659899140347e-05,6.4167827268798e-06,4.97547460668834e-06,7.99629847503483e-06,5.43945735770888e-05,8.78605634911234e-05,5.02017899680516e-07,7.61129151142204e-06,2.46799335649223e-08,8.91439200364994e-06,4.14622883890695e-06,7.38423612262476e-05,1.04642918315271e-06,1.63874758871084e-06,4.9557306598364e-06,1.63044709078959e-07,1.08591707685658e-06,1.1747648376903e-06,9.08221555189141e-06,1.04642918315271e-06,7.01897310586391e-05,7.6902672988298e-06,6.89063745132631e-05,0.000250748125019611,8.28389579154987e-10
