"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.487424024464976,0.0130056243529992,0.164578525819938,0.0993591448732804,0.0536905476568594,0.00143444386246314,0.049440498459563,0.0845365582944946,0.0315577649741892,0.0109017733547199,0.00181696222578665,1.65932726993351e-07,3.25140608824979e-06,0.000426507975105708,8.34186736572935e-07,1.80784207503396e-08,9.56295908308762e-07,4.0164428148968e-05,0.00010362862686434,3.15577649741892e-05,0.000150138457604476,4.02842359027004e-07,9.08481112893324e-05,4.22191642826686e-06,2.44003094186127e-06,1.43299903161231e-06,0.000269512447684025,1.81696222578665e-05,4.5533720989851e-06,1.07399598667725e-06,2.86888772492629e-06,1.04326597544707e-08,8.67823869640614e-07,6.18339847220111e-08,5.16399790486732e-05,7.57602349308809e-06,3.30926460910459e-07,5.12235434131376e-07,4.78147954154381e-06,1.72133263495577e-05,5.25962749569819e-05,1.43444386246314e-05,4.63995890465291e-06,2.77325813409541e-05,2.52586485482773e-05,1.91259181661752e-06,2.48636936160278e-05,4.46785638124784e-07,7.6503672664701e-06,6.69407135816133e-06,0.000352873190165933,4.85561217823949e-07,7.24342091949266e-07,5.73777544985257e-06,1.91259181661752e-06,1.34842830448949e-07,3.42470499018246e-07,2.48636936160278e-06,0.000228554722085794,2.39073977077191e-05,2.29511017994103e-05,2.08225558066211e-06,6.59844176733046e-05,0.000124318468080139,1.78427112595969e-05
0.490034330991757,0.0115531015125661,0.163766186423917,0.0938835370389844,0.0536905476568594,0.000884959795996227,0.0498883928951719,0.0882042346119317,0.0315084586706349,0.0116697995076426,0.00194496658460709,1.65932726993351e-07,0,0.000376351034121473,8.34186736572935e-07,1.80784207503396e-08,1.73791477660607e-07,2.20753707352905e-05,0.00010362862686434,1.57542293353175e-05,0.000152679876891657,1.08918128737997e-05,9.49143693288262e-05,4.22191642826686e-06,2.44003094186127e-06,1.43299903161231e-06,0.000269512447684025,1.81854375660763e-05,4.5533720989851e-06,1.07399598667725e-06,2.9937697200313e-06,1.04326597544707e-08,8.67823869640614e-07,6.18339847220111e-08,1.21560411537943e-05,7.57602349308809e-06,3.30926460910459e-07,5.12235434131376e-07,7.00187970458554e-06,2.03925033594922e-05,5.00828895536327e-05,7.58536967996766e-06,4.63995890465291e-06,2.88827537814153e-05,2.52586485482773e-05,1.81079281339596e-07,2.47010756245101e-05,4.46785638124784e-07,4.34702995279293e-06,1.21889555000943e-06,0.000352622441789266,4.85561217823949e-07,7.24342091949266e-07,2.9842089495203e-07,1.97484375182892e-06,1.34842830448949e-07,3.42470499018246e-07,7.2936246922766e-06,0.00018088189236846,1.00348341046081e-06,2.36313440029762e-05,2.08225558066211e-06,6.40866489628037e-05,0.000122921888147168,0.00093484478408612
0.477315981510184,0.012389349246849,0.159291633173773,0.097251733937672,0.0536905476568594,0.00142524092839692,0.047787489952132,0.0876103982455752,0.0304237704061721,0.0108616400164105,0.0198415893953296,1.65932726993351e-07,0,0.000374475067461151,9.6879121930248e-07,1.02468302041609e-08,1.45318682895372e-07,3.33487746644508e-05,0.00010362862686434,3.43734576848669e-05,0.000165812343303694,3.08336436143386e-07,9.6879121930248e-05,4.30366868574756e-06,2.4592392489986e-06,1.42524092839692e-06,0.000269512447684025,1.94689773879056e-05,4.39682168760356e-06,1.07399598667725e-06,2.72938295438103e-06,1.04326597544707e-08,8.75638217446473e-07,6.18339847220111e-08,1.35071852691211e-05,6.13878282231091e-06,3.32556216625948e-07,4.19188508352035e-07,5.46808120894765e-06,1.90032123786256e-05,5.79411671544368e-05,5.30972110579244e-06,4.47134408908837e-06,2.60828405196822e-05,1.67675403340814e-08,2.88774305753624e-08,2.76664415512343e-05,4.46785638124784e-07,4.43408288834597e-06,1.08057482152969e-06,0.00035770752712707,3.54912937071389e-07,7.31251064569661e-07,1.58360103155213e-08,1.64880813285134e-06,1.26688082524171e-07,3.5957058716419e-07,3.98694847943713e-07,0.00023940321476994,7.53607785015103e-07,2.4219780482562e-05,2.27293324528659e-06,6.62317843196215e-05,0.000127619612542731,2.33857377907043e-12
0.491411270760127,0.0126327538996259,0.162502719718624,0.0976729879503856,0.0536905476568594,0.00146604679769585,0.0475989220031119,0.0871060272656947,0.0308441014580165,0.0109477520607157,0.00193251623332634,1.65932726993351e-07,0,0.000410302707666824,8.34186736572935e-07,1.80784207503396e-08,1.73791477660607e-07,2.47514394416182e-05,0.00010362862686434,3.6175180722365e-05,0.00016183633481058,4.02842359027004e-07,9.90057577664727e-05,4.22191642826686e-06,2.44003094186127e-06,1.43299903161231e-06,0.000269512447684025,1.90395688012447e-05,4.5533720989851e-06,1.07399598667725e-06,3.6175180722365e-06,1.04326597544707e-08,8.67823869640614e-07,6.18339847220111e-08,1.42796766009336e-05,7.57602349308809e-06,3.30926460910459e-07,5.12235434131376e-07,4.75989220031119e-06,1.71356119211203e-05,5.9974641723921e-05,2.85593532018671e-06,3.80791376024895e-06,2.47514394416182e-05,2.52586485482773e-05,1.81079281339596e-07,3.04633100819916e-05,4.46785638124784e-07,3.80791376024895e-06,1.21889555000943e-06,0.000356039936583277,4.85561217823949e-07,7.24342091949266e-07,2.9842089495203e-07,1.97484375182892e-06,1.34842830448949e-07,3.42470499018246e-07,4.33958131969583e-07,0.000259890114136991,1.00348341046081e-06,2.37994610015559e-05,2.08225558066211e-06,6.47345339242322e-05,0.000140892809129211,2.94148641000191e-08
0.487777417067273,0.0122880137831679,0.152969271107998,0.102099223526969,0.0536905476568594,0.00142680728761902,0.048424092230825,0.0865305235994799,0.030991807274609,0.0111815101723613,0.00209653315731774,7.27962901846438e-08,2.90214543536113e-07,0.000387686834858946,1.04632534425395e-06,1.35886408344668e-08,1.46563197571749e-07,4.01447274938249e-05,0.00010362862686434,3.35668547127405e-05,0.000177564711018383,3.41657255266595e-07,8.89958912937332e-05,4.64440331378027e-06,2.51195731997144e-06,1.48698555417166e-06,0.000269512447684025,1.96433509434243e-05,4.79096651135202e-06,1.07399598667725e-06,1.53745764869968e-06,1.04326597544707e-08,9.14321404719126e-07,6.18339847220111e-08,1.83961078382607e-05,7.92994254411386e-06,3.0865627038289e-07,4.62984405574334e-07,6.29930564397784e-06,2.24280516972875e-05,6.21777379897104e-05,5.94988345109155e-06,5.05885685923151e-06,2.79819233297746e-05,2.52586485482773e-05,3.4942219288629e-08,2.75883060035039e-05,1.29092087927435e-07,4.92879415410162e-06,1.14047521289275e-06,0.000337866995090981,4.4066020991771e-07,7.40580925478443e-07,2.9842089495203e-07,1.96064674897307e-06,1.53357517988983e-07,3.59128364910909e-07,2.89243926333651e-07,0.000278334188977979,5.55193039808216e-07,2.3754885413053e-05,2.15477018946546e-06,8.13377215663086e-05,4.06203299230312e-05,0.00839962635995106
0.478188860100226,0.0135550775506167,0.168724388434102,0.102291856263567,0.0536905476568594,0.0015949405348767,0.0485737989699197,0.0877313143973944,0.0311914392343495,0.0102616787057632,0.0013323121054559,4.02569125389551e-08,6.54941627092096e-07,0.00040349570532649,8.34186736572935e-07,1.80784207503396e-08,1.48567177227096e-07,3.5988433762533e-05,0.00010362862686434,3.42183756581119e-05,0.000186782489201576,3.60395217015408e-07,7.45069186283476e-05,4.54970206544425e-06,2.64861729568797e-06,1.41215498199149e-06,0.000269512447684025,8.95237055032955e-05,5.00978106588945e-06,4.80523761027485e-06,3.71897192026538e-06,1.04326597544707e-08,8.96866501492865e-07,7.57213354899394e-08,1.65084971840997e-05,7.57602349308809e-06,3.50810237839466e-07,1.01917083577788e-06,5.64871577775772e-06,2.10102743536642e-05,8.40602673730087e-05,5.91076910842797e-06,4.38349852653342e-06,2.32563225239626e-05,0.000420780585823841,7.69961377203397e-07,3.76817161837549e-05,4.46785638124784e-07,4.69347675308337e-06,1.67094941974192e-06,0.000350810237839466,2.97421903829471e-07,7.02578973596526e-07,2.9842089495203e-07,1.73296423501026e-06,1.34842830448949e-07,3.39595812203614e-07,4.6199599628039e-07,0.000269337914843962,2.30039500222601e-06,2.28474273123169e-05,2.43774775381725e-06,6.92674814614026e-05,0.000142145241179215,0.000142039232008173
0.487777416109287,0.0123511159760078,0.157999275908469,0.10194421109428,0.0536905475514122,0.00199518027304741,0.0486443952285845,0.0903531637937184,0.0307827813555886,0.0102609271185295,0.00209018885747824,1.65932726667462e-07,0,0.000371483565124542,8.34186734934608e-07,1.80784207148339e-08,1.73791477319283e-07,3.67683221747308e-05,0.000103628626660815,3.56282191615609e-05,0.00014441304833486,4.02842358235829e-07,8.92130607805485e-05,4.37989574226122e-06,2.40371718609998e-06,1.4441304833486e-06,0.000269512447154708,2.12701291715286e-05,4.45590260980589e-06,1.07399598456794e-06,2.99376971415159e-06,1.04326597339812e-08,8.67823867936223e-07,6.18339846005703e-08,1.67215108598259e-05,7.57602347820892e-06,2.9452661173557e-07,5.12235433125355e-07,5.88082591445696e-06,1.99518027304741e-05,6.12805369578847e-05,4.94994724884619e-06,4.61741720333829e-06,2.5528885741202e-05,2.52586484986698e-05,1.81079280983959e-07,2.7588305949321e-05,4.46785637247305e-07,4.43690089291972e-06,1.21889554761554e-06,0.000348681504861142,4.85561216870316e-07,6.84061807901969e-07,2.98420894365937e-07,2.59373435496163e-06,1.3484283018412e-07,3.32530045507902e-07,3.51531762394067e-07,0.000250822662897389,1.00348340848999e-06,2.54623006274622e-05,2.09018885747824e-06,7.15414640764143e-05,0.000108666365457895,0
0.484077763378685,0.0139009455265982,0.16630139315448,0.100196353286146,0.0520341099535029,0.00140709299148311,0.0484361070692407,0.0887979556974206,0.0294734042041529,0.0109923237723915,0.00203036908167026,4.72178856202385e-08,4.5329170195429e-07,0.000407018174046456,9.82132020900961e-07,9.44357712404771e-09,1.03879348364525e-07,3.58855930713813e-05,0.00010362862686434,3.52245426726979e-05,0.000186982827056145,3.49412353589765e-07,8.07425844106079e-05,4.34404547706194e-06,2.53087866924479e-06,1.43542372285525e-06,0.000269512447684025,1.95482046467788e-05,4.25905328294552e-06,1.16155998625787e-06,3.29580841629265e-06,1.04326597544707e-08,8.59365518288341e-07,4.72178856202385e-08,1.6620695738324e-05,6.76160122081816e-06,3.21081622217622e-07,8.02704055544055e-07,5.43005684632743e-06,1.99259477317407e-05,5.79835635416529e-05,5.49616188619577e-06,4.93899083587695e-06,2.61587086336121e-05,0.000154874664834382,1.88871542480954e-08,2.22868420127526e-05,1.51097233984763e-06,4.12684320320885e-06,1.35043152873882e-06,0.000385297946661146,3.77743084961908e-07,7.08268284303578e-07,2.9842089495203e-07,1.83205396206525e-06,1.32210079736668e-07,3.49412353589765e-07,4.5329170195429e-07,0.000255920940061693,4.91066010450481e-07,2.37033785813597e-05,2.2759020868955e-06,7.23378007702054e-05,0.000120877787187811,8.34576479036286e-08
0.48493811499023,0.0124465853798085,0.16170986697305,0.0983280245004869,0.0567755779248186,0.00144571876334698,0.048445940016793,0.0886579850900203,0.0314994353073614,0.0112976698062877,0.00201319852972623,1.05317260906072e-07,4.02120450732274e-07,0.000390631294997066,8.90409569478606e-07,1.80784207503396e-08,1.24465853798085e-07,3.63823264948248e-05,0.000124465853798085,3.38930094188631e-05,0.000188613639986328,3.73397561394254e-07,9.67003941046658e-05,4.404176365163e-06,2.47974277951569e-06,1.474441652685e-06,0.000269037730132783,1.99145366076936e-05,4.37545347582498e-06,1.3212529095489e-06,3.3797266454403e-06,9.57429644600652e-09,9.29664184907233e-07,6.70200751220456e-08,1.71379906383517e-05,7.18072233450489e-06,3.55206398146842e-07,5.17012008084352e-07,5.2945859346416e-06,1.97230506787734e-05,6.22329268990423e-05,5.98393527875407e-06,4.67225666565118e-06,2.7861202657879e-05,0.000208719662522942,1.81079281339596e-07,3.05324313663148e-05,8.61686680140586e-08,4.56693940474511e-06,1.35955009533293e-06,0.000368610413171251,3.92546154286267e-07,7.02753359136878e-07,2.9842089495203e-07,1.68507617449715e-06,1.34842830448949e-07,3.50419249923838e-07,4.02120450732274e-07,0.00023552769257176,8.5211238369458e-07,2.3552769257176e-05,2.36485122216361e-06,8.76048124809596e-05,0.000133082720599491,6.09310081711723e-06
0.483080060485654,0.0130895441482467,0.15688482624058,0.102724466032979,0.0536905476568594,0.00132792476866271,0.0497023270556612,0.0935238444215305,0.0308268249868128,0.0110976569952526,0.00198240197607504,4.07862607517831e-06,6.63962384331352e-07,0.000418580857436323,8.34186736572935e-07,9.48517691901932e-08,7.77784507359584e-06,3.14907873711441e-05,0.00010362862686434,3.65179311382244e-05,0.000148727574090223,4.02842359027004e-07,8.75481829625483e-05,4.22191642826686e-06,2.44003094186127e-06,1.43299903161231e-06,0.000269512447684025,1.86857985304681e-05,4.5533720989851e-06,1.07399598667725e-06,1.99188715299406e-06,1.04326597544707e-08,8.67823869640614e-07,6.18339847220111e-08,2.73173095267756e-05,7.57602349308809e-06,3.30926460910459e-07,4.74258845950966e-07,4.93229199789005e-06,2.56099776813522e-05,5.19787695162259e-05,4.36318138274889e-06,4.63995890465291e-06,2.56099776813522e-05,5.69110615141159e-09,1.81079281339596e-07,2.5040867066211e-05,4.46785638124784e-07,4.34702995279293e-06,7.58814153521546e-07,0.000339474481931702,5.69110615141159e-07,7.24342091949266e-07,7.58814153521546e-07,3.50951546003715e-06,1.34842830448949e-07,3.42470499018246e-07,1.70733184542348e-06,0.000194825533916657,1.80218361461367e-06,2.2100462221315e-05,2.8455530757058e-07,6.19382052811962e-05,0.000112209642951999,2.57657006841328e-09
0.484829083689074,0.0123826681492298,0.161165188526899,0.102395140464785,0.0536905476568594,0.00133351810837859,0.0497211751838304,0.0888694567940877,0.0304804139057964,0.0110491500408512,0.00190502586911228,1.65932726993351e-07,0,0.000390530303168017,9.42987805210577e-07,1.80784207503396e-08,1.73791477660607e-07,3.62907428065888e-05,0.00010362862686434,3.52429785785771e-05,0.000166689763547324,3.27664449487311e-07,9.52512934556138e-05,4.35298411092155e-06,2.48605875919152e-06,1.41924427248865e-06,0.000269512447684025,1.91455099845784e-05,4.55301182717834e-06,1.32399297903303e-06,2.98136548516071e-06,1.04326597544707e-08,8.79169438595315e-07,6.18339847220111e-08,1.64784737678212e-05,7.52485218299349e-06,3.32427014160092e-07,5.12235434131376e-07,6.12465816919597e-06,1.98122690387677e-05,6.2389597213427e-05,5.97225609966698e-06,4.5625369565239e-06,2.57178492330157e-05,2.52586485482773e-05,1.81079281339596e-07,2.89563932105066e-05,4.46785638124784e-07,4.45776053372273e-06,1.21889555000943e-06,0.000356239837523996,3.57192350458552e-07,7.18194752655328e-07,2.9842089495203e-07,1.61927198874543e-06,1.34842830448949e-07,3.55287324589439e-07,4.03865484251803e-07,0.000252415927657377,1.00348341046081e-06,2.43843311246371e-05,2.23840539620692e-06,7.62962860579466e-05,0.000116206578015849,2.4753926242127e-08
0.489391993396804,0.0128108081881562,0.163194399829722,0.0999051832583826,0.0502872022908223,0.001414925083468,0.0489487596442985,0.0871899781164066,0.0295413412697036,0.0110325915292032,0.00203634488363976,1.65932726993351e-07,0,0.000390060428415503,8.34186736572935e-07,1.80784207503396e-08,1.73791477660607e-07,4.34993860120231e-05,0.00010362862686434,3.97708672109925e-05,0.00015200884342663,4.02842359027004e-07,0.000103251289874692,4.72279048130536e-06,2.64820437919349e-06,1.70173422200881e-06,0.000269512447684025,0.00210804716827496,5.27728814915093e-06,1.07399598667725e-06,2.9937697200313e-06,1.04326597544707e-08,9.3690985256665e-07,6.18339847220111e-08,2.00766396978568e-05,1.00383198489284e-05,3.63291575485028e-07,5.12235434131376e-07,5.88082592600679e-06,2.39007615450676e-05,6.1855170878635e-05,6.22099221648583e-06,5.59277820154582e-06,2.9350135177343e-05,2.52586485482773e-05,1.81079281339596e-07,2.75883060035039e-05,4.46785638124784e-07,5.32508967224106e-06,1.21889555000943e-06,0.000334610661630947,4.85561217823949e-07,8.22186197150326e-07,2.9842089495203e-07,1.79733726818908e-06,1.34842830448949e-07,3.91972489339109e-07,4.30213707811217e-07,0.000239007615450676,1.00348341046081e-06,2.45699828683295e-05,2.39007615450676e-06,7.33275364202674e-05,0.000110899533569114,1.69228116864151e-06
0.484198281295534,0.0126996613219028,0.160451691178966,0.0992279507763602,0.0588544006037437,0.00142160387931748,0.0481449847128853,0.0894662708050468,0.0302327758334851,0.0109937366667219,0.00199024543104447,1.65932726993351e-07,8.52962327590488e-07,0.000393405180203124,8.34186736572935e-07,1.80784207503396e-08,1.73791477660607e-07,3.46871346553465e-05,0.00010362862686434,3.37393987358015e-05,0.000158271898564013,2.84320775863496e-07,9.68586109774977e-05,4.15108332760704e-06,2.29352092529887e-06,1.47846803449018e-06,0.000269512447684025,1.99024543104447e-05,4.57756449140229e-06,9.47735919544987e-07,2.84320775863496e-06,9.47735919544987e-09,8.52962327590488e-07,6.18339847220111e-08,1.60167370403103e-05,7.57602349308809e-06,3.41184931036195e-07,5.12235434131376e-07,6.63415143681491e-06,1.81965296552638e-05,6.34983066095141e-05,5.78118910922442e-06,4.48279089944779e-06,2.68209265231231e-05,0.000189547183908997,1.81079281339596e-07,2.74843416668046e-05,4.46785638124784e-07,4.07526445404344e-06,9.47735919544987e-07,0.000352747309254644,4.85561217823949e-07,7.2975665804964e-07,2.9842089495203e-07,1.61115106322648e-06,1.34842830448949e-07,3.50662290231645e-07,4.07526445404344e-07,0.000239777187644882,1.00348341046081e-06,2.31247564368977e-05,2.17979261495347e-06,7.2975665804964e-05,0.000120362461782213,1.15572053593915e-07
0.485262230949077,0.0125671207544199,0.162801337045894,0.0992992950519692,0.0552191669512389,0.00133287644365059,0.0488404011137682,0.0891123108040682,0.0305609527437029,0.010948627929987,0.00190410920521513,1.65932726993351e-07,0,0.000409383479121254,8.5684914234681e-07,1.80784207503396e-08,1.73791477660607e-07,3.71301295016951e-05,0.00010362862686434,3.04657472834421e-05,0.00014471229959635,4.02842359027004e-07,9.2349296452934e-05,4.04623206108216e-06,2.37061596049284e-06,1.58993118635464e-06,0.000269512447684025,1.90410920521513e-05,4.6174648226467e-06,1.07399598667725e-06,3.42739656938724e-06,1.04326597544707e-08,8.09246412216432e-07,6.18339847220111e-08,1.66609555456324e-05,6.66438221825297e-06,2.95136926808346e-07,5.12235434131376e-07,5.88082592600679e-06,2.10404067176272e-05,5.7123276156454e-05,6.22099221648583e-06,4.28424571173405e-06,2.57054742704043e-05,2.52586485482773e-05,1.81079281339596e-07,2.96088981410953e-05,4.46785638124784e-07,4.19856079749937e-06,1.21889555000943e-06,0.000346547875349154,1.14246552312908e-06,7.23561497981751e-07,2.9842089495203e-07,1.80890374495438e-06,1.61849282443286e-07,3.14178018860497e-07,2.76095834756194e-07,0.00024277392366493,1.00348341046081e-06,2.33253377638854e-05,1.86602702111083e-06,6.75958767851372e-05,0.000132335589762452,2.48857048856799e-07
0.488227467953073,0.0129088679416098,0.162003945600304,0.0991870471295326,0.0536905476568594,0.00145518147705419,0.0477675055177531,0.08855952821324,0.0310657774682085,0.0110781557607997,0.0019152065891552,1.65932726993351e-07,0,0.000381351429664138,7.51061407511842e-07,1.80784207503396e-08,1.73791477660607e-07,3.30373136629271e-05,0.00010362862686434,3.26336181563895e-05,0.000173025771755541,4.02842359027004e-07,9.4727620022431e-05,4.29982655800529e-06,2.45033784200738e-06,1.38007533630301e-06,0.000269512447684025,1.81850743293805e-05,3.95246065703107e-06,1.07399598667725e-06,3.17323444673753e-06,1.04326597544707e-08,8.63720618638618e-07,6.18339847220111e-08,1.58286191633121e-05,7.57602349308809e-06,3.28589365786431e-07,5.12235434131376e-07,5.09782930348662e-06,1.88328647933594e-05,6.07420913325202e-05,5.37947733130357e-06,4.31860309319309e-06,2.43907192089471e-05,2.52586485482773e-05,1.81079281339596e-07,2.76953894019992e-05,4.46785638124784e-07,4.2434969524419e-06,1.21889555000943e-06,0.000343094239219003,3.09812830598635e-07,7.04120069542352e-07,2.9842089495203e-07,1.60539375855656e-06,1.34842830448949e-07,3.47365900974227e-07,4.33958131969583e-07,0.000248131912506725,1.00348341046081e-06,2.05039764250733e-05,2.24379595494163e-06,7.82042690571705e-05,0.000116799437135685,2.27897722915316e-08
0.487628286129738,0.0125332386976333,0.163437835238651,0.0983947954383053,0.0536905476568594,0.00142705662815054,0.0491214904516978,0.0870846125875377,0.0313212362335435,0.0111204146821305,0.00206277999308463,1.65932726993351e-07,0,0.000402403401594843,8.46366032121199e-07,2.79908048739634e-08,1.09591117387891e-07,3.74792133058154e-05,0.00010362862686434,3.44239457907591e-05,0.000148256381747688,3.49647850713746e-07,9.8157585227509e-05,4.52691966283659e-06,2.35597181362885e-06,1.44413576332787e-06,0.000269512447684025,1.96656753158565e-05,4.31532815480629e-06,1.07399598667725e-06,2.78105251137582e-06,1.04326597544707e-08,9.45994320655645e-07,6.18339847220111e-08,1.84407217873044e-05,7.42373075708101e-06,3.40633862703487e-07,4.99090283515415e-07,6.35913133102721e-06,2.03526360863225e-05,6.69596983035796e-05,5.44349991735349e-06,4.97951674503593e-06,2.56187027660004e-05,2.52586485482773e-05,3.3209429511482e-08,2.89035897651076e-05,4.46785638124784e-07,4.43772862357718e-06,1.14809742025409e-06,0.000342246892136902,3.52019952821709e-07,7.10681791545715e-07,2.9842089495203e-07,2.07796144657559e-06,1.34842830448949e-07,3.46326907762598e-07,4.488017188266e-07,0.00025595930585764,1.00348341046081e-06,2.7952851240236e-05,2.23357134485796e-06,7.26147897289634e-05,0.000122115816517935,2.26047029983079e-08
0.492521124792614,0.0127902772717462,0.161882912334937,0.0967861280115717,0.0536905476568594,0.00143174745579248,0.0501111609527368,0.087145695142569,0.028825848776622,0.0108812806640229,0.00181354677733714,1.65932726993351e-07,0,0.000377981328329215,8.20868541321023e-07,1.80784207503396e-08,3.81799321544662e-08,3.55073369036536e-05,0.00010362862686434,3.31210911439994e-05,0.000159401216744896,3.24529423312963e-07,9.64043286900271e-05,4.43841711295669e-06,2.49124057307892e-06,1.40311250667663e-06,0.000269512447684025,1.90899660772331e-05,4.41932714687946e-06,1.07399598667725e-06,2.93030979285528e-06,1.04326597544707e-08,8.78138439552722e-07,6.18339847220111e-08,1.66082704871928e-05,7.08237741465348e-06,3.43619389390195e-07,5.12235434131376e-07,6.01333931432842e-06,2.05217135330256e-05,5.67926490797684e-05,6.36650368675723e-06,4.70567663803796e-06,2.51987552219477e-05,2.52586485482773e-05,1.81079281339596e-07,2.8825848776622e-05,4.46785638124784e-07,4.40978216384084e-06,1.21889555000943e-06,0.000338846897870887,4.10434270660511e-07,7.54053660050707e-07,2.9842089495203e-07,1.59401216744896e-06,1.34842830448949e-07,3.62709355467429e-07,3.91344304583278e-07,0.000252942050523338,1.00348341046081e-06,2.38624575965414e-05,2.30034091230659e-06,7.35918192277336e-05,0.000104994813424782,3.5562899958208e-08
0.487020857633627,0.0128466131738004,0.161733107643293,0.100280278953696,0.0536905476568594,0.00143805371348512,0.048893826258494,0.0884882385031177,0.0302949982307532,0.0111209487176183,0.00191740495131349,1.65932726993351e-07,0,0.000411475102551875,8.34186736572935e-07,1.80784207503396e-08,1.73791477660607e-07,3.91150610067952e-05,0.00010362862686434,2.92404255075308e-05,0.000150612158925675,4.02842359027004e-07,9.31858806338357e-05,4.22191642826686e-06,2.44003094186127e-06,1.43299903161231e-06,0.000269512447684025,1.82153470374782e-05,4.5533720989851e-06,1.82153470374782e-06,4.12242064532401e-06,1.04326597544707e-08,8.67823869640614e-07,6.18339847220111e-08,2.04203627314887e-05,7.57602349308809e-06,3.30926460910459e-07,5.12235434131376e-07,5.46460411124345e-06,2.13790652071454e-05,5.34955981416464e-05,6.32743633933452e-06,4.63995890465291e-06,2.4446913129247e-05,2.52586485482773e-05,1.81079281339596e-07,2.51180048622067e-05,4.46785638124784e-07,4.34702995279293e-06,1.21889555000943e-06,0.000339380676382488,2.68436693183889e-06,7.24342091949266e-07,2.9842089495203e-07,1.97484375182892e-06,1.34842830448949e-07,3.42470499018246e-07,4.33958131969583e-07,0.000225486822274467,1.00348341046081e-06,2.28171189206306e-05,2.08225558066211e-06,5.91519427480212e-05,0.00012721981851965,0.000154113386892196
0.51359,0.01441,0.1783,0.01492,0.0536905476568594,0.00143,0.05771,0.09417,0.03228,0.01165,0.00235,1.65932726993351e-07,0,0.000423,1.2e-06,1.80784207503396e-08,2.2e-07,3.671e-05,0.00010362862686434,3.35e-05,0.0001852,3.35e-07,7.9e-05,4.632e-06,2.565e-06,1.474e-06,0.000269512447684025,1.86e-05,4.59e-06,1.07399598667725e-06,3.34e-06,1.04326597544707e-08,9.15e-07,6.18339847220111e-08,1.713e-05,6.86e-06,3.6e-07,5.12235434131376e-07,5.65e-06,1.9347e-05,6.372e-05,3.829e-06,4.802e-06,2.72e-05,2.52586485482773e-05,4.03e-07,2.8e-05,4.46785638124784e-07,4.536e-06,1.21889555000943e-06,0.000366,2.96e-07,6.99e-07,2.9842089495203e-07,1.64e-06,1.33e-07,3.65e-07,1.3e-07,0.000256,1.00348341046081e-06,2.45e-05,2.404e-06,7.97e-05,0.0001345,0.0232527575253374
0.485363700796576,0.0123792978425652,0.161216548057407,0.101319791572995,0.0536905476568594,0.00138076783628612,0.0489458391621425,0.0901784235146866,0.0310434699744328,0.0103795651141508,0.00190450736039465,1.65932726993351e-07,0,0.000404707814083863,1.17127202664271e-06,1.80784207503396e-08,1.73791477660607e-07,3.53564605304759e-05,0.00010362862686434,3.58047383754194e-05,0.000171405662435518,3.2376625126709e-07,9.71298753801271e-05,4.22191642826686e-06,2.44003094186127e-06,1.43299903161231e-06,0.000269512447684025,1.95212004440451e-05,4.5533720989851e-06,1.07399598667725e-06,2.80914835658211e-06,1.14270441623679e-08,8.67823869640614e-07,6.18339847220111e-08,1.69762055102367e-05,7.0466772334602e-06,3.30926460910459e-07,5.23739524108528e-07,7.14190260147993e-06,2.03925033594922e-05,6.09442355326288e-05,6.18964892128261e-06,4.63995890465291e-06,2.66631030455251e-05,2.52586485482773e-05,1.81079281339596e-07,3.49477100632418e-05,4.46785638124784e-07,4.34702995279293e-06,1.23792978425652e-06,0.000369474427916562,1.04747904821706e-06,7.24342091949266e-07,2.9842089495203e-07,1.780714381969e-06,1.33315515227625e-07,3.42470499018246e-07,3.61856398474983e-07,0.000238063420049331,1.00348341046081e-06,2.38063420049331e-05,2.08225558066211e-06,7.0466772334602e-05,0.000114270441623679,2.50709480953404e-08
