"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.462108297474808,0.0352803138928291,0.111037266980532,0.143947327226814,0.0906341023787076,0.00191443563759537,0.0355538046981998,0.0718369182107217,0.0243406816779983,0.0142215218792799,0.00565214331099587,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000509604534007531,1.71387571365681e-06,9.42129726375945e-08,2.91752788589837e-07,8.32323684345037e-05,5.33312375998614e-05,3.51891502910388e-05,1.09396322148307e-05,3.37305326623947e-07,0.00014586176286441,7.80360431324591e-06,3.8471039955488e-06,3.08132974051065e-06,0.000816702956103948,2.21527552350322e-05,9.48101458618662e-06,1.64094483222461e-06,7.15634274053509e-06,5.16127030678728e-08,1.52243214989727e-06,3.81975491501173e-05,6.75522289265797e-06,4.5581800895128e-07,1.68836683896711e-06,2.98104977854137e-05,4.74962365327234e-05,2.13322828189199e-05,5.26925618347679e-06,1.07573050112502e-05,3.3821696264185e-05,0.000211502785893082,1.55129270697151e-07,2.77137349442378e-05,4.27775189599014e-07,1.03014870022989e-05,2.51683699488707e-06,0.00045581800895128,1.77769023490999e-06,1.39480310739092e-06,3.65566043178926e-06,1.29175983424183e-07,5.3786525056251e-07,7.56657894859124e-07,0.000373770767340049,8.43585576295807e-07,3.97473303805516e-05,3.23630786355409e-06,0.000131275586577969,0.000288076981657209,0
0.458423124606689,0.0353125775490285,0.115269035522736,0.145184094741731,0.0906341023787076,0.00192115059204559,0.0347636773798726,0.070991088544161,0.0262557247579564,0.0120758037214294,0.0056719684146108,3.20191765340932e-08,1.69232127131827e-06,7.65322194832737e-06,0.000543411167464325,1.00631697678579e-06,9.42129726375945e-08,3.75081782256521e-07,7.92245910814992e-05,5.33312375998614e-05,4.7388381270458e-05,1.33108291020302e-05,0,0.000151496446687024,5.56218838077962e-06,3.3025493510879e-06,2.88172588806839e-06,0.000816702956103948,2.22492781375223e-05,8.62688099189998e-06,1.26192663454322e-06,1.46373378441569e-05,5.16127030678728e-08,1.12524534676956e-06,3.81485617563339e-05,7.86756909123434e-06,4.11675126866913e-07,1.68836683896711e-06,2.58988629921975e-05,4.7479864631984e-05,2.3785673996755e-05,5.48362401832045e-06,1.08865200215917e-05,3.22677888552849e-05,0.000200257078380372,1.55129270697151e-07,2.56153412272746e-05,3.03724760266256e-06,9.71553299405915e-06,2.51683699488707e-06,0.000388163902954736,0,1.53692047363648e-06,3.98793770866402e-06,1.29175983424183e-07,4.94010152240296e-07,1.04195497924399e-06,0.000365293062573241,8.43585576295807e-07,5.42496333849065e-05,3.54955442720805e-06,0.000137225042288971,0.00032934010149353,1.16370652147868e-06
0.47822819011054,0.035723069622715,0.108897744495051,0.143180367762011,0.0906341023787076,0.00190138918959612,0.0230471416920742,0.070485841674927,0.0176694752972569,0.0153647611280495,0.00678930382345686,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000530372348188858,1.51876994897268e-06,9.42129726375945e-08,1.24838684165402e-06,8.3545888633769e-05,5.33312375998614e-05,3.38262097767293e-05,1.18736246836907e-05,0,0.000155088057636249,7.22716470838177e-06,3.72294265815736e-06,2.9962296946919e-06,0.000816702956103948,2.13186060651686e-05,8.50798802371354e-06,1.26192663454322e-06,6.96932466786465e-06,5.16127030678728e-08,1.35142638482553e-06,3.49548315663126e-05,5.7717247415825e-06,4.52640997610063e-07,1.68836683896711e-06,2.49677368330804e-05,3.34183554535076e-05,2.24709631497723e-05,5.85781518006886e-06,1.04186619203429e-05,3.18818793407027e-05,0.000277622027632444,1.55129270697151e-07,2.51532290571956e-05,4.27775189599014e-07,1.51727016139489e-05,3.36104149676082e-06,0.000422626960778411,0,1.34037544022496e-06,2.97692246855959e-06,1.29175983424183e-07,4.76663913993646e-07,2.30471416920742e-06,0.00040063614641389,8.43585576295807e-07,3.725954573552e-05,5.56972590891793e-06,0.000118596749957132,0.00028559249746762,0.00455554766671906
0.460778040094559,0.0347231926789899,0.112982247944236,0.142767071418225,0.0906341023787076,0.00199171796665762,0.036323842734386,0.0722475229549231,0.024291683511153,0.0140329717924781,0.00574778883528592,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000515027344528864,1.51876994897268e-06,9.42129726375945e-08,2.91752788589837e-07,9.03094036936538e-05,5.33312375998614e-05,3.38262097767293e-05,2.09175859511988e-06,0,0.000161611087979479,7.22716470838177e-06,3.72294265815736e-06,2.9962296946919e-06,0.000816702956103948,2.246366839107e-05,8.50798802371354e-06,1.26192663454322e-06,6.96932466786465e-06,5.16127030678728e-08,1.35142638482553e-06,4.36540924198931e-05,5.7717247415825e-06,4.52640997610063e-07,1.68836683896711e-06,2.70109696848088e-05,4.53965051225017e-05,1.90986654337032e-05,8.18514232872995e-06,1.04186619203429e-05,3.45594898324154e-05,0.000211502785893082,1.55129270697151e-07,2.66471855813097e-05,4.27775189599014e-07,1.01260300824103e-05,2.51683699488707e-06,0.000466825950815232,0,1.34037544022496e-06,3.63784103499109e-06,1.29175983424183e-07,4.76663913993646e-07,1.04195497924399e-06,0.000351324497954265,8.43585576295807e-07,4.09257116436498e-05,3.2022727333375e-06,0.000122140512749826,0.000301031345645513,4.8086801207603e-10
0.461610863127865,0.0342601812477712,0.119910634367199,0.137942308708131,0.0906341023787076,0.00212773757223,0.0327711610640571,0.0712251136466823,0.024268604185089,0.0160481901634297,0.00559131049886685,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000557178737134806,1.51876994897268e-06,9.42129726375945e-08,2.25395929261653e-06,8.646187846477e-05,5.33312375998614e-05,3.38262097767293e-05,7.44708150280501e-05,0,0.000173104073672949,7.22716470838177e-06,3.72294265815736e-06,2.9962296946919e-06,0.000816702956103948,2.16380092091187e-05,8.50798802371354e-06,1.26192663454322e-06,6.96932466786465e-06,5.16127030678728e-08,1.35142638482553e-06,3.59731903101598e-05,5.7717247415825e-06,4.52640997610063e-07,1.68836683896711e-06,2.30805431563932e-05,4.61610863127865e-05,2.06462671203674e-05,2.43427603602585e-06,1.01878960026267e-05,3.43503396194759e-05,0.000211502785893082,1.55129270697151e-07,2.51532290571956e-05,4.27775189599014e-07,1.01260300824103e-05,2.51683699488707e-06,0.000479642537468797,0,1.34037544022496e-06,3.98793770866402e-06,1.29175983424183e-07,4.76663913993646e-07,1.04195497924399e-06,0.00035589478063199,8.43585576295807e-07,3.58830319384551e-05,3.2022727333375e-06,0.000130729638971759,0.000302932128927661,4.63062519662216e-07
0.460813067805929,0.0350835984562305,0.110885984758034,0.143606439276798,0.0906341023787076,0.00197231628626995,0.0347200378504664,0.0723485605470453,0.0266308143722164,0.0139061931704748,0.00597148294967446,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000608964014654778,1.51876994897268e-06,9.42129726375945e-08,2.91752788589837e-07,9.27079544698319e-05,5.33312375998614e-05,4.16276893599833e-05,3.9082765119635e-06,0,0.000145424242305619,7.22716470838177e-06,3.72294265815736e-06,2.9962296946919e-06,0.000816702956103948,2.16318560429608e-05,8.50798802371354e-06,1.26192663454322e-06,5.27162878357867e-06,5.16127030678728e-08,1.35142638482553e-06,2.99937499755338e-05,5.7717247415825e-06,4.52640997610063e-07,2.18136363458428e-06,2.52674621006012e-05,5.08984848069665e-05,1.41788636247978e-05,5.48362401832045e-06,1.04186619203429e-05,3.24477840644412e-05,0.000181780302882023,1.55129270697151e-07,2.61763636150113e-05,4.27775189599014e-07,1.01260300824103e-05,2.51683699488707e-06,0.000419003598143064,0,1.34037544022496e-06,4.90806817781463e-06,1.29175983424183e-07,4.76663913993646e-07,1.04195497924399e-06,0.000329022348216462,8.43585576295807e-07,3.9082765119635e-05,3.2022727333375e-06,0.000121792802930956,0.000281759469467136,8.63281668372906e-11
0.45888131421889,0.0364540445227781,0.110827622795381,0.144625468094137,0.0906341023787076,0.00210664076387914,0.038285906056586,0.0711678205884386,0.024268604185089,0.0141053338103212,0.00503761921797184,1.28230307366556e-05,1.69232127131827e-06,2.51880960898592e-05,0.000522996467902168,2.56460614733112e-06,9.42129726375945e-08,5.49558460142383e-07,9.42492759144187e-05,5.33312375998614e-05,3.45305899122797e-05,1.32809961201076e-05,0,7.84952667236704e-05,8.88452843896853e-06,4.48806075782946e-06,3.2973507608543e-06,0.000816702956103948,2.63788060868344e-05,1.05332038193957e-05,7.14425998185098e-06,6.96932466786465e-06,5.16127030678728e-08,1.00752384359437e-06,4.35067114279387e-05,9.25090074573011e-06,6.4115153683278e-07,1.68836683896711e-06,2.29898622492897e-05,5.05593783330992e-05,2.15243730222433e-05,2.61040268567632e-05,1.16323207396804e-05,3.22677888552849e-05,0.000211502785893082,4.94602614128145e-06,3.04089014612119e-05,4.27775189599014e-07,1.1998693046442e-05,2.51683699488707e-06,0.00041738965047814,0,2.38141999395033e-06,3.98793770866402e-06,1.29175983424183e-07,1.83186153380794e-07,1.04195497924399e-06,0.000419129918935257,8.43585576295807e-07,4.44226421948426e-05,3.66372306761589e-06,0.000134458636581503,0.000274661340609955,9.60110092117494e-05
0.461646000456817,0.0345155888192012,0.113828005680345,0.143570162003273,0.0906341023787076,0.00207460720030305,0.0358007437220439,0.070499926098794,0.0243261463752349,0.0134023297010728,0.00596679062034064,2.93749692078309e-07,1.36777200373962e-06,7.65322194832737e-06,0.000513143993349295,1.30351425859749e-06,2.75390336323414e-08,3.02929369955756e-07,8.14237427729561e-05,5.33312375998614e-05,3.46991823767502e-05,9.73045855009397e-06,3.2128872571065e-07,0.000141367039312686,7.3988203692224e-06,3.71776954036609e-06,2.96503595441543e-06,0.000816702956103948,2.13886494544518e-05,9.27147465622161e-06,1.26192663454322e-06,7.25194552318324e-06,1.129100378926e-07,1.39531103737197e-06,3.6810508288563e-05,5.40683026981637e-06,4.40624538117463e-07,1.27597522496515e-06,2.84570014200861e-05,4.51640151570399e-05,2.06542752242561e-05,4.80097152990486e-06,1.04186619203429e-05,3.58007437220439e-05,0.000211502785893082,6.425774514213e-08,2.62538787294988e-05,2.29491946936179e-07,9.6386617713195e-06,2.22148204634221e-06,0.000438788602541973,1.72577944096006e-06,1.37695168161707e-06,3.67187115097886e-06,1.56054523916601e-07,4.86522927504699e-07,7.34374230195771e-07,0.000351581662706226,4.68163571749804e-07,4.03905826607674e-05,3.038473377435e-06,0.000136777200373962,0.000286405949776351,0.000314422121170832
0.464732444290036,0.0341262429874062,0.116409412418579,0.136957574641765,0.0906341023787076,0.00178325460703422,0.034768938810246,0.0725069512809347,0.0241146714372547,0.0137862780026047,0.00664420752062498,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000491267243730572,1.58903725749889e-06,9.42129726375945e-08,1.41011894033775e-07,8.32121800491784e-05,8.09681198000387e-05,3.69056935567967e-05,2.27438538764154e-05,3.29937506900533e-07,0.000120087548467473,7.64799993017594e-06,3.74212209113287e-06,3.02467863819868e-06,0.000758734965317217,2.48969387100494e-05,8.07622959876535e-06,1.26192663454322e-06,7.38417122520953e-06,5.16127030678728e-08,1.44347659268983e-06,3.70269941108042e-05,6.4501569593514e-06,4.63671367693855e-07,1.40708642648757e-06,2.63828704966418e-05,4.72465657859402e-05,2.19099125676134e-05,5.08855824061666e-06,1.08260744451737e-05,3.21143216734985e-05,0.000423035682101326,9.09754155056615e-08,2.71106738206871e-05,4.27775189599014e-07,9.94664542861896e-06,2.3926534277989e-06,0.000464277870463892,1.49199681429285e-06,1.35417187347442e-06,3.98793770866402e-06,1.1008025276185e-07,4.93693254810723e-07,8.42432347582425e-07,0.000359352891247363,5.46155744418988e-07,3.63561384348198e-05,3.22052970890042e-06,0.00011553877769219,0.000232897063694493,6.68520794278038e-12
0.476502338030288,0.0354094674942957,0.123794456853426,0.125088797701781,0.0906341023787076,0.00175660543705384,0.0266264403090266,0.0719283700014676,0.0234830411058776,0.0151622785093068,0.00536226922890118,5.82757654119539e-07,1.69232127131827e-06,7.65322194832737e-06,0.000556566564792847,1.51876994897268e-06,9.42129726375945e-08,2.91752788589837e-07,8.38413900907536e-05,5.33312375998614e-05,2.49622877897124e-05,6.47170424177729e-06,0,0.000152547314270465,7.22716470838177e-06,3.72294265815736e-06,2.9962296946919e-06,0.000816702956103948,1.57169960157448e-05,8.50798802371354e-06,1.26192663454322e-06,6.96932466786465e-06,5.16127030678728e-08,1.35142638482553e-06,3.5761385648646e-05,5.7717247415825e-06,4.52640997610063e-07,1.68836683896711e-06,1.01698209513643e-05,4.53965051225017e-05,1.38679376609513e-05,3.69811670958702e-06,1.04186619203429e-05,2.86604044992994e-05,0.000211502785893082,1.55129270697151e-07,3.420757956368e-05,4.27775189599014e-07,1.01260300824103e-05,2.51683699488707e-06,0.000403094721344985,0,1.34037544022496e-06,3.98793770866402e-06,1.29175983424183e-07,4.76663913993646e-07,1.04195497924399e-06,0.000394773958748415,8.43585576295807e-07,2.77358753219027e-05,3.2022727333375e-06,6.56415715951697e-05,0.000206170006559477,0.000974511044913973
