"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.681066925858934,0.00494490930278101,0.153907819664871,0.0255189094541108,0.0153986418842105,0.000526265447886332,0.0110217857953553,0.01648303100927,0.0359449230443117,0.0498462744979129,0.00203555503427732,2.6318905872106e-07,2.24127441251664e-06,1.24363802283474e-05,0.000671236684473888,9.27418732690253e-06,4.57986417170303e-06,2.78027029072024e-07,9.65945335290233e-05,0.000140622166433028,5.72934270623422e-06,0.000525768971048703,1.35538176672612e-05,6.23872794164118e-05,2.34337067360706e-06,1.26105116757668e-06,1.55893727015385e-06,7.94362940205784e-08,2.43670831908124e-05,5.96765158829595e-06,1.63932060747103e-06,4.60867956843307e-06,3.97181470102892e-07,2.59780623410651e-08,4.72645949422442e-05,0.000103267182226752,1.39013514536012e-07,4.62716412669869e-06,1.1950773199521e-05,3.60740070220952e-05,2.15868129000922e-05,3.52498554716317e-05,1.030685914917e-05,0.000252210233515336,0.000375898518741804,2.91833879086487e-07,4.18033497283294e-06,3.05247947880243e-07,5.64990641221364e-06,4.20185547334928e-06,0.000417040543608037,1.01510242933395e-06,6.0570174190691e-07,6.454198889172e-07,2.21329374214837e-05,1.32062838809212e-06,1.39013514536012e-07,7.79468635076926e-06,4.08103960530722e-05,6.75208499174917e-05,1.10204155309191e-05,9.9295367525723e-07,2.87956565824597e-05,0.000161851449066929,4.28546510202743e-05
0.681165496449769,0.00492628529467754,0.151951616835828,0.0281303775981788,0.0153986418842105,0.000475778056628816,0.0119142755014133,0.018763497108299,0.0370313920742762,0.0439004377668548,0.00202205674067247,1.32821374142211e-07,2.72581178276926e-06,1.24363802283474e-05,0.000741142276509254,8.01478938020648e-06,4.57986417170303e-06,8.5502054594699e-08,9.97845353350478e-05,0.000140622166433028,6.23665735897607e-06,0.000510962835120802,1.38768599850071e-05,7.83665931524739e-05,2.33428609033513e-06,1.0536501545759e-06,1.39660683706251e-06,0.000258685408892196,2.43528980694029e-05,3.91624812862595e-06,1.63932060747103e-06,4.84897136047536e-06,4.02428939565207e-07,2.59780623410651e-08,4.90784889498317e-05,9.74935927221186e-05,1.40751008419358e-07,4.81725282336677e-06,1.24634026751057e-05,3.83586146114137e-05,2.00699043554589e-05,5.5133755924718e-05,1.07743905740734e-05,0.000269032666937903,0.00105637596635867,3.22141392509095e-07,1.03055509474371e-05,3.05247947880243e-07,5.89766549362804e-06,4.20185547334928e-06,0.00046472117283362,9.09925533302612e-07,4.53971562366662e-07,2.62635022421679e-07,2.42656720923543e-05,1.29309630526479e-06,1.56610276973652e-07,8.14175199406062e-06,4.52851501525015e-05,2.03570761453552e-05,1.09379392810396e-05,9.54529726111563e-07,3.40627352417693e-05,0.00014199596100087,1.39523237994155e-05
0.692132112463688,0.00471105238205573,0.141724159160177,0.0257733824068299,0.0153986418842105,0.000412217083429877,0.0108354204787282,0.0151342557773541,0.0387484058424084,0.048857539078903,0.00210034418699985,1.88442095282229e-07,2.08267774056714e-06,5.98696240219583e-06,0.000700376454132286,7.51805442636395e-06,5.85151964621173e-06,7.16472549770976e-08,9.42112329486521e-05,0.000140622166433028,5.86133433867435e-06,0.000463547925009359,1.26315091993869e-05,5.46089488619961e-05,2.40361818409469e-06,1.04232033952983e-06,1.48005562336251e-06,0.000258685408892196,2.17395438046947e-05,3.77178631338337e-06,1.63932060747103e-06,5.34410004589447e-06,3.98476513982214e-07,2.59780623410651e-08,4.73657058245854e-05,9.21992209938158e-05,1.29553940506533e-07,4.59327607250434e-06,1.10022702505927e-05,3.68345408121983e-05,1.94919792307556e-05,4.16241107339549e-05,1.08452351711908e-05,0.000258420852540682,0.00112574522546207,2.08071480207462e-07,6.01640647958368e-06,7.85175397009289e-08,5.48346867886362e-06,3.88661821519598e-06,0.000406230121027681,9.23562560732176e-07,4.57364668757911e-07,2.62635022421679e-07,2.06304835564191e-05,1.3985936759228e-06,1.7077564884952e-07,7.76636614566813e-06,4.08094912595578e-05,1.85988422166575e-05,1.04035740103731e-05,9.64784269075164e-07,3.46458643930349e-05,0.000175192260457698,2.22044604925031e-16
0.710830165368749,0.00432593738260373,0.139904747623752,0.0245496946462762,0.0163205819434595,0.000432593738260373,0.0116013775260736,0.0158289981499818,0.0281185929869242,0.0431610570673418,0.00184835506347614,2.55623572608402e-07,2.24127441251664e-06,1.24363802283474e-05,0.000654494662636205,8.8780033102072e-06,4.67987771390767e-06,1.11097937325959e-07,9.46790386238044e-05,0.000140622166433028,5.22061988673314e-06,0.000597175992316706,1.43142266388524e-05,4.01427325753887e-05,2.67421583651867e-06,1.24862283543335e-06,1.37643462173755e-06,0.000258685408892196,2.21605974099746e-05,4.94533296238563e-06,1.63932060747103e-06,4.60867956843307e-06,3.93267034782157e-07,3.73603683043049e-08,4.62088765869035e-05,9.74935927221186e-05,2.35960220869294e-07,4.23313787839967e-06,1.1950773199521e-05,3.65738342347406e-05,1.88768176695436e-05,3.50990828543075e-05,9.83167586955393e-06,0.000255623572608402,2.30061215347562e-06,7.07880662607883e-07,4.42425414129927e-06,3.05247947880243e-07,5.53523351455886e-06,9.4973988899891e-06,0.000431610570673418,1.01510242933395e-06,5.5057384869502e-07,2.62635022421679e-07,2.39499624182334e-05,1.29309630526479e-06,1.47475138043309e-07,7.14762835716571e-06,3.60822504412629e-05,2.03570761453552e-05,9.63504235216286e-06,8.84850828259854e-07,2.97899778847484e-05,0.000103232596630316,1.87222287673094e-08
0.678810358646696,0.00476010185756631,0.151529909132528,0.0263788977940133,0.0153986418842105,0.000495843943496491,0.0111069043343214,0.0168586940788807,0.0379816460718312,0.0502785758705442,0.00208254456268526,2.6318905872106e-07,2.24127441251664e-06,1.24363802283474e-05,0.000723932157504876,8.03267188464315e-06,4.8890212828754e-06,8.5502054594699e-08,9.8772113544501e-05,0.000140622166433028,5.95012732195789e-06,0.000518454427319931,1.3288617685706e-05,5.3551145897621e-05,2.23129774573421e-06,1.02143852360277e-06,1.29911113196081e-06,0.000258685408892196,2.37013404991323e-05,3.90725027475235e-06,1.68586940788807e-06,5.3551145897621e-06,3.96675154797193e-07,2.59780623410651e-08,4.96835631383484e-05,9.52020371513262e-05,1.43794743613982e-07,4.16508912537052e-06,1.19994234326151e-05,3.79023110408717e-05,1.78503819658737e-05,4.16508912537052e-05,1.08292317259634e-05,0.000267854898276804,0.00109085667569228,2.91833879086487e-07,4.97046539064962e-06,3.05247947880243e-07,5.69228847133971e-06,4.16508912537052e-06,0.00045786229742466,9.42103492643332e-07,4.46259549146842e-07,2.62635022421679e-07,2.29079901895379e-05,1.35861240518038e-06,1.48753183048947e-07,8.03267188464315e-06,3.96675154797193e-05,2.08254456268526e-05,1.02143852360277e-05,9.52020371513262e-07,3.37173881577614e-05,0.000174537068110765,2.16151758209993e-05
0.674592450912596,0.00521947443771789,0.151660200643124,0.0268852173867356,0.0153986418842105,0.000590883898609573,0.0126055231703376,0.0167417104606046,0.038308972759854,0.0505205733311185,0.0020680936451335,1.77265169582872e-07,1.93022073545794e-06,1.24363802283474e-05,0.000703151839345392,7.17923936810631e-06,4.57986417170303e-06,8.5502054594699e-08,9.05037171370329e-05,0.000140622166433028,5.16038604785694e-06,0.000570202962158238,1.43142266388524e-05,5.06190539808867e-05,2.28475107462368e-06,1.07343908247406e-06,1.29994457694106e-06,0.00111283134238136,2.34503960280883e-05,4.12633922529018e-06,1.63932060747103e-06,5.13084185292646e-06,3.84074534096222e-07,2.59780623410651e-08,4.64828666906197e-05,9.74935927221186e-05,1.37872909675567e-07,3.70287243128666e-06,1.10298327740454e-05,3.60439178151839e-05,1.71356330596776e-05,3.92937792575366e-05,9.66095174226651e-06,0.000262070163532473,0.00137872909675567,1.96961299536524e-07,4.97046539064962e-06,1.6150826561995e-06,5.80051027135064e-06,4.20185547334928e-06,0.000435038194424268,7.58301003215618e-07,4.82555183864484e-07,2.62635022421679e-07,2.0680936451335e-05,1.34918490182519e-06,1.37872909675567e-07,7.46483325243427e-06,3.70287243128666e-05,2.03570761453552e-05,9.15870042844838e-06,9.45414237775316e-07,2.93472336309421e-05,0.000173325943592141,1.45158786324373e-07
0.679957497403117,0.00487936595668641,0.150734721901782,0.0264993208054189,0.0153986418842105,0.000423473427541686,0.0114347742846736,0.0171075330798456,0.0378745906272061,0.050063088108441,0.00207273879054362,2.6318905872106e-07,2.24127441251664e-06,1.24363802283474e-05,0.000697392305028838,7.79706812021718e-06,5.23738447505303e-06,8.5502054594699e-08,8.32864132200253e-05,0.000140622166433028,5.459534469829e-06,0.000540102174799068,1.36761090533954e-05,5.00531706979599e-05,2.28695485693473e-06,1.00265019963617e-06,1.35471827171415e-06,0.000258685408892196,2.28199615169419e-05,3.74481419765201e-06,1.63932060747103e-06,4.84267153790645e-06,3.80828562473085e-07,2.59780623410651e-08,4.63539765885209e-05,0.000101653457430967,1.34876782542551e-07,4.14845280423155e-06,1.1623205083814e-05,3.54448250593439e-05,1.91604370494271e-05,4.00465035225604e-05,9.89559217801158e-06,0.000263703944691649,0.000375898518741804,1.92397763332757e-07,4.04531173522843e-06,3.05247947880243e-07,5.71441191919249e-06,4.00266687015982e-06,0.0004495562171069,1.03934461841613e-06,4.48266953744361e-07,2.62635022421679e-07,2.27307048226123e-05,1.29309630526479e-06,1.44794193023621e-07,8.03806119490718e-06,3.82316174045246e-05,2.03570761453552e-05,1.12165912540901e-05,8.93558684344401e-07,3.11605037315217e-05,0.000168000933549325,2.31205246221666e-05
0.683413903519261,0.00484457890849898,0.152201349692062,0.0260632376596865,0.0153986418842105,0.000467546629773002,0.0114399707284884,0.0168416264724615,0.0355136482614812,0.0481473550659858,0.00208903813302831,2.6318905872106e-07,2.24127441251664e-06,1.24363802283474e-05,0.000732158126623255,8.01478938020648e-06,4.57986417170303e-06,8.5502054594699e-08,9.54988860812941e-05,0.000140622166433028,5.8593584330687e-06,0.000515296072813649,1.27331848108392e-05,5.15296072813649e-05,2.35762875013195e-06,1.07436246841456e-06,1.44243109185288e-06,0.000258685408892196,2.51679356026744e-05,4.56604049076187e-06,1.63932060747103e-06,4.60867956843307e-06,3.97912025338725e-07,2.59780623410651e-08,4.7451009021643e-05,9.74935927221186e-05,1.49217009502022e-07,4.23313787839967e-06,1.22357947791658e-05,3.31261761094489e-05,2.06914253176137e-05,3.78016424071789e-05,1.05446686714762e-05,0.000242726335456622,0.000375898518741804,2.91833879086487e-07,7.54043288016884e-06,3.05247947880243e-07,5.76972436741152e-06,3.78016424071789e-06,0.000421786746859049,1.01510242933395e-06,5.07337832306875e-07,6.96346044342769e-07,2.50684575963397e-05,1.29309630526479e-06,1.49217009502022e-07,8.09750971564306e-06,3.87964224705257e-05,1.54190909818756e-05,1.02462346524722e-05,9.64936661446409e-07,3.23303520587714e-05,0.000168117830705611,7.32913429678517e-05
0.675965880323661,0.00465159536972358,0.148455171374157,0.026227080276101,0.0153986418842105,0.00044536551412247,0.011084652795937,0.0171218297651527,0.0440417008409998,0.0509696088384605,0.00207837239923819,1.78146205648988e-07,2.12884715750541e-06,1.24363802283474e-05,0.000712287912253204,9.51597648508345e-06,4.89110304620722e-06,5.93820685496627e-08,9.88879690546108e-05,0.000140622166433028,5.82142212015193e-06,0.000523693431642903,1.33461199065367e-05,5.81390039146898e-05,2.06352688210078e-06,9.00628039669885e-07,1.28265268067271e-06,0.000258685408892196,2.43120085653744e-05,3.53521248098992e-06,1.63932060747103e-06,5.0346097118689e-06,3.45405698730538e-07,2.59780623410651e-08,4.72136930026943e-05,9.93174993504534e-05,1.22722941669303e-07,4.4200053023799e-06,1.24326257520144e-05,3.73344961983155e-05,1.76176700375424e-05,4.1467488169372e-05,9.92373335579114e-06,0.000268510868464437,0.000375898518741804,2.10806343351303e-07,4.72978175998064e-06,3.05247947880243e-07,6.04410487721317e-06,4.11814645391911e-06,0.000441446297598193,1.04314500418908e-06,4.7010804268483e-07,2.62635022421679e-07,2.34925360193891e-05,1.31630251951752e-06,1.42516964519191e-07,7.88890780682269e-06,3.95999221134851e-05,1.73682653496339e-05,9.22005584347763e-06,8.66978200825076e-07,3.32203085489663e-05,0.00017426261836584,1.11022302462516e-16
0.675278306220392,0.00477635634932535,0.151769954019491,0.0265309360929536,0.0175494165247377,0.000473893335112445,0.0114081055568216,0.0168728481098951,0.0383684213133434,0.0500375030418292,0.00209470308350825,1.47919324467767e-07,1.83943884314843e-06,1.24363802283474e-05,0.00065647817370315,7.29157575472266e-06,4.59908951574214e-06,4.53015241379312e-08,9.11250006191907e-05,0.000127041230734633,5.65481199130437e-06,0.000542653170227888,1.35396407490855e-05,4.97824357646178e-05,2.28359074284858e-06,1.0249962244078e-06,1.29749474025488e-06,0.00113844699790105,2.3104762126087e-05,3.69857400113944e-06,1.63932060747103e-06,4.77635634932535e-06,3.99441265007497e-07,2.15674647526237e-08,4.50159275727138e-05,8.84069091709148e-05,1.36889388155922e-07,3.83782694707647e-06,1.09754760013044e-05,3.5500637872264e-05,1.89970956656672e-05,3.85663692775114e-05,1.01554199328336e-05,0.000246241358530436,0.00090898492998501,2.06811305847077e-07,4.47106346926538e-06,4.73400927241381e-07,5.42338029190406e-06,3.85062955172415e-06,0.000415267253983509,8.814100892054e-07,4.44151899700151e-07,1.65468740992504e-07,2.26147178128037e-05,1.31778194454273e-06,1.46245137706147e-07,7.43575277937034e-06,3.84275102578712e-05,2.06968876365818e-05,1.06921445122939e-05,9.42370183643181e-07,3.04209582743629e-05,0.000179531909790106,3.93255317199248e-10
