"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Br","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.613250161132458,0.00737219428125068,0.144824816604043,0.0564554877853671,0.043877122756335,0.00135803578865144,0.0222135854000843,0.0438451554621751,0.0359879483992632,0.0273547208856933,0.00155204090131593,0,2.07438360666028e-06,3.71727559863647e-05,0.000357921205377642,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.51362530192485e-05,0.000208308637968097,1.35600117213712e-05,5.20186673538632e-05,2.19225777310876e-06,2.7358977982513e-05,7.70200297278032e-06,4.93743011731131e-06,1.61024243511528e-06,0.000223691839296469,1.61737279267271e-05,7.14908840168652e-06,1.67118411597478e-06,5.47094417713866e-06,1.6975447358143e-06,2.53467679696158e-05,3.19901025621253e-05,7.37219428125068e-07,1.8242535695382e-06,1.27946371802232e-05,3.00125909291969e-05,2.2866397855727e-05,1.42622790362897e-05,7.12968789042007e-06,0.000100058136856712,8.3985628383234e-05,3.46666781715367e-07,1.7869026662542e-05,7.13938814605329e-06,2.35816188944667e-06,0.000106925917845035,9.3122454078956e-07,1.2222322097863e-06,8.2452172882409e-06,4.38322604097104e-07,7.27519172491844e-07,2.14375649494263e-06,8.0795441812489e-05,2.47184075232294e-06,4.8287872542192e-05,4.80162653844617e-06,6.77835725147794e-05,0.00019384990857436,8.59861191138123e-07
0.613975250274541,0.00749103934135343,0.145471151080476,0.056931898994286,0.043877122756335,0.00135322001005094,0.022231471593694,0.0437863331823626,0.034893744544885,0.0263877901959934,0.00173985429863692,0,2.07438360666028e-06,3.71727559863647e-05,0.000361503059827894,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.55786789842351e-05,0.000208308637968097,1.35600117213712e-05,5.02624575161778e-05,1.90417387128597e-06,2.45512773252099e-05,8.27397377574004e-06,4.6589431774611e-06,1.61419815484648e-06,0.000223691839296469,1.61737279267271e-05,7.51037105578272e-06,1.67118411597478e-06,5.66419232778466e-06,1.73018844142228e-06,2.47445944695029e-05,3.19901025621253e-05,7.0174123378356e-07,1.8242535695382e-06,1.2275638662605e-05,2.82243030667768e-05,2.2866397855727e-05,1.32422243840699e-05,6.8240951935426e-06,0.000104391257918215,8.3985628383234e-05,3.46666781715367e-07,1.67219329813438e-05,6.98841476619165e-06,2.35816188944667e-06,0.000100524915032356,9.08590578177061e-07,1.2662272951191e-06,8.56394949217953e-06,4.38322604097104e-07,7.21072948212859e-07,2.16515201608151e-06,8.0795441812489e-05,2.47184075232294e-06,4.37863331823626e-05,4.716938320749e-06,6.77835725147794e-05,0.000158520058320253,3.93654545627342e-07
0.618007619720222,0.00742703654312727,0.141895487639747,0.056680015723866,0.043877122756335,0.00136813831057608,0.0217924888041761,0.043487253443311,0.0356693202400191,0.0259946279009455,0.00166131080569952,0,2.07438360666028e-06,3.71727559863647e-05,0.000325616917917106,1.46586247561723e-06,3.55913036773056e-07,1.75903497074067e-06,3.20317390391791e-07,5.16960833067675e-05,0.000208308637968097,1.07496581545263e-05,5.61913948986603e-05,2.9602718056674e-06,2.74604903765627e-05,7.60294004020134e-06,4.6125805899422e-06,1.59290389017072e-06,0.000223691839296469,1.63199355618718e-05,6.95796055092976e-06,1.17268998049378e-06,5.54096015783311e-06,1.55381422415426e-06,2.2378833794423e-05,3.35193886091139e-05,6.3911603936911e-07,1.8242535695382e-06,1.30950381155139e-05,2.58969037359043e-05,2.03266263285589e-05,1.20200723000612e-05,6.3227534781623e-06,9.53787850801608e-05,8.3985628383234e-05,3.46666781715367e-07,1.60267630667483e-05,6.35207072767464e-06,2.35816188944667e-06,9.81150617013129e-05,9.25447842939675e-07,1.18246239699789e-06,7.87656770231655e-06,4.38322604097104e-07,6.70387772182278e-07,2.04243504936e-06,6.78205705385569e-05,2.47184075232294e-06,3.97737351717474e-05,4.4171322598599e-06,7.01659504995445e-05,0.000189389431849745,0.000318640357748534
0.610326579353403,0.0073714392366279,0.136379352753126,0.0650506332005882,0.043877122756335,0.00144395986094847,0.0278167518363317,0.043270502856516,0.0334283951755361,0.0276235799485794,0.0015260579132432,3.86343775504607e-06,2.07438360666028e-06,3.71727559863647e-05,0.000364129008413092,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,4.63612530605528e-05,0.000208308637968097,1.25561727038997e-05,5.69857068869295e-05,7.72687551009214e-06,6.37467229582601e-05,7.08005657955129e-06,4.75892848951672e-06,1.60057939091304e-06,0.000223691839296469,1.06244538263767e-05,6.76101607133062e-06,1.67118411597478e-06,5.7951566325691e-06,1.54452577837505e-06,2.70440642853225e-05,3.19901025621253e-05,6.72409968610096e-07,2.89757831628455e-06,1.15903132651382e-05,2.89757831628455e-05,2.89757831628455e-05,1.25561727038997e-05,6.92741733862001e-06,8.11321928559674e-05,8.3985628383234e-05,3.46666781715367e-07,1.7869026662542e-05,6.67218748703633e-06,2.35816188944667e-06,7.82346145396829e-05,1.14484417679233e-06,1.20439908611474e-06,9.65859438761517e-07,4.38322604097104e-07,6.94042016273132e-07,2.89757831628455e-06,6.85760201520677e-05,5.7951566325691e-06,4.92588313768374e-05,4.0003760887796e-06,6.66443012745447e-05,0.000190274309436019,3.72080597887958e-07
0.613106242166187,0.00772310625491109,0.145751854885916,0.0572942218409444,0.043877122756335,0.00135026817336906,0.0227332032391599,0.0433771456572826,0.0354217655300433,0.0257436875163703,0.00170857302431468,0,2.07438360666028e-06,3.71727559863647e-05,0.000357921205377642,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.9229837443679e-05,0.000208308637968097,1.35600117213712e-05,5.20186673538632e-05,1.93561560273461e-06,3.1937657445121e-05,7.99409243929393e-06,4.61644321252204e-06,1.73237596444747e-06,0.000223691839296469,1.61737279267271e-05,7.94570204922557e-06,1.67118411597478e-06,5.77781257416281e-06,1.78076635451584e-06,2.69631253460931e-05,3.38732730478557e-05,7.35533929039151e-07,1.8242535695382e-06,1.33847818929098e-05,3.21021847713535e-05,2.2866397855727e-05,1.42622790362897e-05,6.83272307765317e-06,9.48451645339958e-05,8.3985628383234e-05,3.46666781715367e-07,1.95497175876195e-05,7.37469544641886e-06,2.35816188944667e-06,9.87163957394651e-05,1.14484417679233e-06,1.2581501417775e-06,8.88447561655185e-06,4.38322604097104e-07,7.74246241093843e-07,2.32273872328153e-06,8.0795441812489e-05,2.47184075232294e-06,5.03066495150725e-05,4.64547744656306e-06,5.90362758834056e-05,0.000186260552275466,1.42280514772164e-05
0.62196536964105,0.00734604767292578,0.138987221971756,0.0562217515234587,0.043877122756335,0.00137126223227948,0.0227237741349171,0.0429988657121922,0.0354569234346551,0.0254662985994761,0.00137126223227948,0,1.2733149299738e-06,3.71727559863647e-05,0.000343795031092927,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.24018067335373e-05,0.000208308637968097,1.2733149299738e-05,3.62405018531005e-05,2.9602718056674e-06,2.44868255764193e-05,6.66041655678605e-06,3.91789209222709e-06,1.2733149299738e-06,0.000223691839296469,1.76305144150219e-05,6.17068004525766e-06,1.67118411597478e-06,5.61345155962449e-06,1.37126223227948e-06,2.35073525533625e-05,3.19901025621253e-05,6.72409968610096e-07,8.81525720751094e-07,1.26074029839335e-05,2.35073525533625e-05,2.2136090321083e-05,8.81525720751094e-06,5.68094353372927e-06,9.59883562595636e-05,8.3985628383234e-05,3.46666781715367e-07,4.60352320836682e-06,5.38710162681224e-06,2.35816188944667e-06,9.3441726399616e-05,1.14484417679233e-06,1.07742032536245e-06,7.63342569291093e-06,4.38322604097104e-07,6.94042016273132e-07,8.81525720751094e-07,9.79473023056771e-05,2.47184075232294e-06,4.26070765029696e-05,3.72199748761573e-06,6.26862734756334e-05,0.000163571994850481,0.000421263381149117
0.614576787656641,0.0072739773852901,0.148183975195205,0.053435756945785,0.0438771170930076,0.00130558568453925,0.0262982259314334,0.040193387859744,0.0355305818435324,0.0256454330891638,0.00170857280378499,0,2.07438333891453e-06,3.71727511883863e-05,0.000376754726109898,2.48725963114767e-06,3.55912990834491e-07,1.51469859802986e-06,3.20317349047644e-07,5.45548303896758e-05,0.000294689340224573,1.25895762437713e-05,5.05448172157338e-05,2.00500658697099e-06,2.73589744512229e-05,7.74958359894368e-06,4.75892787527021e-06,1.63198210567406e-06,0.000223691810424017,1.61737258391445e-05,7.120005285434e-06,1.67118390027097e-06,5.37155253067577e-06,1.54452557901934e-06,2.35937984420307e-05,3.19900984330847e-05,6.65848699115017e-07,1.82425333407734e-06,1.26074013566653e-05,2.76038116159727e-05,2.28663949043053e-05,1.42622771954225e-05,6.92741644448135e-06,8.90595949096416e-05,8.39856175430039e-05,3.17070809102389e-07,1.82781995835495e-05,7.1527444288686e-06,2.35816158507296e-06,9.98188200579561e-05,9.13909979177474e-07,1.18435272811775e-06,8.26249226072696e-06,4.38322547521736e-07,6.94041926691435e-07,2.14519398211854e-06,8.34642276901877e-05,2.47184043327642e-06,4.57199164398411e-05,4.88662070498976e-06,6.77835637657883e-05,0.000177186628616041,1.11022302462516e-16
0.61871836818659,0.00750611538527925,0.142518710302315,0.0568320164885429,0.043877122756335,0.00136474825186895,0.021641007993922,0.0427946058978908,0.0340212242787332,0.0263201448574727,0.00253453246775663,0,2.92446053971919e-06,3.71727559863647e-05,0.00039772663340181,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.6539570434571e-05,0.000208308637968097,1.07230219789704e-05,4.97158291752262e-05,2.9602718056674e-06,2.33956843177535e-05,7.08005657955129e-06,4.75892848951672e-06,1.60057939091304e-06,9.74820179906396e-07,1.61737279267271e-05,7.12000620443058e-06,1.67118411597478e-06,5.61345155962449e-06,1.54452577837505e-06,1.94964035981279e-05,3.19901025621253e-05,6.72409968610096e-07,1.8242535695382e-06,1.26074029839335e-05,2.74348247032646e-05,1.85215834182215e-05,2.92446053971919e-05,1.16978421588768e-05,6.72625924135414e-05,8.3985628383234e-05,3.46666781715367e-07,1.7869026662542e-05,6.67218748703633e-06,2.35816188944667e-06,8.38345354719501e-05,1.14484417679233e-06,1.20439908611474e-06,1.94964035981279e-05,4.38322604097104e-07,6.94042016273132e-07,2.145194259004e-06,7.79856143925117e-05,5.84892107943838e-06,4.87410089953198e-05,4.0003760887796e-06,6.6287772233635e-05,0.000173517992023339,0.000207548759205367
0.615598286807074,0.00742595728652313,0.143478025901491,0.0564217642396405,0.042655629322065,0.00135722456933843,0.0234605961271357,0.0452731338486463,0.0353847834148948,0.025108654532761,0.00164805840562524,2.81139375077247e-06,2.07438360666028e-06,4.55639676849331e-05,0.000352878388027992,2.13278146610325e-06,1.55111379352964e-07,1.35722456933843e-06,3.20317390391791e-07,5.50160673642543e-05,0.000218125377215105,1.35722456933843e-05,5.33195366525812e-05,2.13278146610325e-06,2.52055991448566e-05,7.46473513136137e-06,4.68242476421759e-06,1.61606668363369e-06,0.000477936937631319,1.84194762981644e-05,7.17390129507457e-06,4.2655629322065e-06,5.42889827735373e-06,1.58019717715832e-06,2.4623931472283e-05,3.49000603544168e-05,7.44534620894225e-07,1.84194762981644e-06,1.45416918143403e-05,2.66597683262906e-05,3.29611681125048e-05,1.84194762981644e-05,6.679483773387e-06,9.20973814908221e-05,8.3985628383234e-05,3.29611681125048e-07,1.74500301772084e-05,7.51320743740918e-06,2.71444913867686e-06,0.000102761288821338,1.45416918143403e-06,1.12455750030899e-06,7.94945819183938e-06,4.3625075443021e-07,7.10604006660765e-07,2.22972607819885e-06,9.20973814908221e-05,2.90833836286807e-06,4.84723060478011e-05,4.08136816922485e-06,6.30139978621415e-05,0.000188072547465468,2.00749417089696e-11
0.616019771918718,0.00750530418318692,0.144257794689826,0.0563385171153511,0.043877122756335,0.00105269201530414,0.0223209695837637,0.0435697528556435,0.0344074334631816,0.0263173003826035,0.00224184410666622,0,1.1014277567534e-06,3.71727559863647e-05,0.00035577091257964,1.86170532336195e-06,3.55913036773056e-07,1.51469879353573e-06,8.77243346086783e-08,5.23421863165114e-05,0.000208308637968097,1.36460076057944e-05,5.81904752904232e-05,1.99816539941989e-06,2.67071863141976e-05,8.11937452544767e-06,4.60065399281068e-06,1.5595437263765e-06,0.000223691839296469,1.62095076060258e-05,7.4468212934478e-06,1.37434790886929e-06,5.01978136927437e-06,1.54452577837505e-06,2.36855703443431e-05,3.43099619802831e-05,6.62806083710014e-07,1.8242535695382e-06,1.23788783281135e-05,2.6414771865502e-05,2.02740684428945e-05,1.48156654005768e-05,6.93996958237544e-06,0.000100103212936792,8.3985628383234e-05,2.33931558956475e-07,1.94942965797063e-05,7.31036121738985e-06,2.59274144510094e-06,9.78613688301255e-05,1.00395627385487e-06,1.13066920162296e-06,7.91468441136075e-06,4.58115969623098e-07,7.21288973449132e-07,2.19310836521696e-06,7.95367300452016e-05,2.47184075232294e-06,4.8053441068976e-05,4.36672243385421e-06,6.69336673064215e-05,0.000192018821310107,0.000202880042959319
0.615226716661008,0.0074991295623317,0.144469789924854,0.0572203936154982,0.043877122756335,0.00136912379447335,0.0217645778353824,0.0438157831225037,0.0349781033605509,0.026235966082511,0.001682503141708,0,2.07438360666028e-06,3.71727559863647e-05,0.000349112236218117,2.48725995218438e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.1943582228983e-05,0.000208308637968097,1.35600117213712e-05,4.84400393438932e-05,2.58633503952503e-06,2.47455033334681e-05,8.70774198383121e-06,5.09528066708052e-06,1.7331406581819e-06,0.000223691839296469,1.80575294595578e-05,7.45422459489259e-06,1.67118411597478e-06,5.31502838008043e-06,1.80288667143839e-06,2.49480533993637e-05,3.19901025621253e-05,7.11791505151882e-07,1.8242535695382e-06,1.22867634312123e-05,2.60429702650067e-05,2.09238039769479e-05,1.45071707573506e-05,6.08032367622359e-06,9.66412224780038e-05,8.3985628383234e-05,3.46666781715367e-07,2.21276392742518e-05,6.98606642371887e-06,2.35816188944667e-06,9.26762093956141e-05,9.54469414290913e-07,1.37676719318639e-06,7.72460982436639e-06,4.38322604097104e-07,7.34721701291002e-07,2.00543673733396e-06,8.08289413904016e-05,2.47184075232294e-06,4.89187071882973e-05,4.58890550234159e-06,6.7452993642581e-05,0.000182390601789925,3.16466887695377e-07
0.614761571507463,0.00748854187374052,0.144512303519258,0.0556138655928896,0.043877122756335,0.00130489546304451,0.021365228700893,0.0448630850615378,0.0356119605101028,0.0264776922687912,0.00174310662600722,0,2.07438360666028e-06,4.47949188806325e-05,0.00032135485283932,1.55808413497852e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.17089172295997e-05,0.000208308637968097,1.35600117213712e-05,5.20186673538632e-05,2.9602718056674e-06,2.33712620246778e-05,7.58592213217667e-06,4.3236834745654e-06,1.62625031588383e-06,0.000223691839296469,1.61737279267271e-05,6.80688006468741e-06,1.67118411597478e-06,5.61345155962449e-06,1.49965597991683e-06,2.32738817662417e-05,3.19901025621253e-05,6.48552521184809e-07,1.8242535695382e-06,1.26074029839335e-05,2.60005290024541e-05,0.000116856310123389,1.42622790362897e-05,6.34919285003747e-06,9.49762282924365e-05,8.3985628383234e-05,3.46666781715367e-07,1.7869026662542e-05,6.52447731522256e-06,2.35816188944667e-06,0.000394390046666438,1.14484417679233e-06,1.20439908611474e-06,7.63342569291093e-06,4.38322604097104e-07,6.4270970567864e-07,2.145194259004e-06,8.0795441812489e-05,2.47184075232294e-06,3.70044982057399e-05,4.38211162962709e-06,6.71923783209487e-05,0.000186260552275466,0.000162154129358938
0.615523915654102,0.00723286840631026,0.14339185952214,0.0566558467358354,0.0439034138794876,0.00128497796720452,0.0223897676103817,0.0443901479579741,0.0339740386783618,0.0276464956580365,0.00171330395627269,0,2.07438360666028e-06,3.99121944358978e-05,0.000353368940981242,1.60622245900564e-06,3.55913036773056e-07,1.51469879353573e-06,3.20317390391791e-07,5.45142167904946e-05,0.000208308637968097,1.31418201191371e-05,5.35407486335215e-05,2.9602718056674e-06,2.92040447091935e-05,7.15499095375241e-06,4.90627951114451e-06,1.60622245900564e-06,0.000223691839296469,1.60622245900564e-05,7.93376547933091e-06,1.67118411597478e-06,5.61345155962449e-06,1.58675309586618e-06,2.62836402382742e-05,3.11509810231398e-05,7.54437821654166e-07,1.8242535695382e-06,1.16816178836774e-05,2.77438424737339e-05,1.84958949824892e-05,1.22656987778613e-05,7.0576441380551e-06,9.9293752011258e-05,8.3985628383234e-05,3.46666781715367e-07,1.89826290609758e-05,6.6195834674172e-06,2.04428312964355e-06,0.000100267220168231,1.14484417679233e-06,9.83202838542849e-07,7.39835799299569e-06,4.38322604097104e-07,6.6195834674172e-07,4.86734078486559e-06,7.20366436160107e-05,2.47184075232294e-06,4.45848415893688e-05,4.526626929925e-06,6.91162391450914e-05,0.000203454844807382,1.82422686179073e-06
